LCLid,day,morning,afternoon,evening,night,total_consumption
MAC000030,2011-12-08,2.0849999999999995,3.03,4.163,6.033000100000001,15.3110001
MAC000030,2011-12-09,1.5850000000000002,1.766,1.861,1.9629999999999999,7.175
MAC000030,2011-12-10,1.9029999999999994,5.816999999999999,7.589999999999999,5.97,21.279999999999998
MAC000030,2011-12-11,2.8249999999999997,9.102000100000001,10.734000100000001,4.531000000000001,27.192000200000003
MAC000030,2011-12-12,1.955,0.9249999999999998,1.902,2.088,6.87
MAC000030,2011-12-13,1.5570000000000002,1.228,1.4369999999999998,1.9610000000000016,6.183000000000002
MAC000030,2011-12-14,1.5349999999999997,2.7870000000000004,1.3579999999999999,2.4999999999999973,8.179999999999996
MAC000030,2011-12-15,4.9990000000000006,1.3169999999999995,2.515,2.3280000000000007,11.159
MAC000030,2011-12-16,1.652,1.167,1.7369999999999999,2.2680000000000007,6.824000000000001
MAC000030,2011-12-17,1.932,1.736,7.219000000000001,6.182000000000004,17.069000000000003
MAC000030,2011-12-18,3.46,7.503,11.263,5.8590000000000035,28.085
MAC000030,2011-12-19,1.8180000000000003,1.527,2.18,2.301999999999999,7.827
MAC000030,2011-12-20,1.45,0.566,2.487,2.0649999999999986,6.567999999999999
MAC000030,2011-12-21,4.43,3.3689999999999998,2.505,1.9839999999999955,12.287999999999993
MAC000030,2011-12-22,1.546,1.7770000000000001,2.612,1.9820000000000002,7.917000000000001
MAC000030,2011-12-23,1.661,2.786,6.7840001,3.801000000000002,15.032000100000001
MAC000030,2011-12-24,3.8979999999999997,3.9850000000000003,6.763999999999999,6.185000000000002,20.832
MAC000030,2011-12-25,7.070999999999999,12.434999900000001,16.8159998,9.302999999999997,45.6249997
MAC000030,2011-12-26,5.345999999999999,7.372999999999999,13.4830002,9.879000099999999,36.0810003
MAC000030,2011-12-27,3.663,1.9389999999999998,4.172,9.125999899999997,18.899999899999997
MAC000030,2011-12-28,4.9319999999999995,9.427,13.2700001,9.084999999999994,36.71400009999999
MAC000030,2011-12-29,3.603,3.969,3.5679999999999996,8.008999999999999,19.149
MAC000030,2011-12-30,5.015,1.8350000000000002,6.505,9.420999999999996,22.775999999999996
MAC000030,2011-12-31,2.4119999999999995,0.994,3.776,6.575000000000003,13.757000000000001
MAC000030,2012-01-01,2.8200000000000003,4.283,3.2470000000000003,7.894999999999996,18.244999999999997
MAC000030,2012-01-02,6.7400001,2.8520000000000003,7.823,9.102000099999998,26.5170002
MAC000030,2012-01-03,10.431999999999999,5.345000000000001,1.954,2.3480000000000016,20.079
MAC000030,2012-01-04,1.494,1.1840000000000002,13.323999700000002,5.250999999999994,21.252999699999997
MAC000030,2012-01-05,7.795999999999999,5.587999999999999,4.795,4.36000000000001,22.53900000000001
MAC000030,2012-01-06,4.833,3.676,3.0829999999999997,1.922000000000001,13.514000000000001
MAC000030,2012-01-07,1.6159999999999994,0.8939999999999999,2.832,2.8180000000000005,8.16
MAC000030,2012-01-08,1.8489999999999998,1.843,6.8490001,5.015000000000004,15.556000100000004
MAC000030,2012-01-09,3.772,4.789999900000001,1.815,1.9320000000000026,12.308999900000002
MAC000030,2012-01-10,1.7909999999999997,1.423,1.19,1.8179999999999992,6.2219999999999995
MAC000030,2012-01-11,1.439,1.978,1.6760000000000002,1.7919999999999963,6.884999999999996
MAC000030,2012-01-12,4.756,1.716,5.357,4.805000000000004,16.634000000000004
MAC000030,2012-01-13,2.242,0.716,2.927,3.018999999999998,8.903999999999998
MAC000030,2012-01-14,4.115,4.274,8.92,5.081999899999994,22.39099989999999
MAC000030,2012-01-15,2.7329999999999997,9.1550001,6.694,3.6999999999999966,22.282000099999994
MAC000030,2012-01-16,3.888,1.7480000000000002,1.541,2.0099999999999993,9.187
MAC000030,2012-01-17,1.7129999999999999,1.9549999999999998,1.6460000000000001,1.9639999999999984,7.277999999999999
MAC000030,2012-01-18,2.099,2.018,1.9089999999999996,1.8799999999999992,7.905999999999999
MAC000030,2012-01-19,2.1679999999999997,1.2880000000000003,1.9269999999999998,2.2249999999999996,7.608
MAC000030,2012-01-20,1.6110000000000002,1.342,2.467,3.5429999999999997,8.963
MAC000030,2012-01-21,2.327,1.091,3.3489999999999993,3.6869999999999994,10.453999999999999
MAC000030,2012-01-22,2.6769999999999996,5.853,7.026000000000001,3.8900000000000015,19.446
MAC000030,2012-01-23,2.863,2.785,3.034,2.3290000000000033,11.011000000000003
MAC000030,2012-01-24,1.7510000000000003,1.959,1.886,2.061,7.657
MAC000030,2012-01-25,3.038,1.014,1.865,2.2239999999999975,8.140999999999998
MAC000030,2012-01-26,5.2860000000000005,1.321,1.473,2.4540000000000006,10.534
MAC000030,2012-01-27,1.946,1.085,1.6300000000000001,1.9569999999999987,6.6179999999999986
MAC000030,2012-01-28,1.52,2.633,5.373,4.8780000000000046,14.404000000000003
MAC000030,2012-01-29,3.1609999999999996,8.9440001,9.677,4.323000000000004,26.1050001
MAC000030,2012-01-30,7.187000000000001,1.034,1.1579999999999997,1.985,11.364
MAC000030,2012-01-31,3.1309999999999993,1.204,1.974,1.9710000000000003,8.28
MAC000030,2012-02-01,2.3329999999999997,1.4369999999999998,1.3809999999999998,2.1500000000000004,7.301
MAC000030,2012-02-02,2.5719999999999996,1.49,4.58,3.5100000000000016,12.152000000000001
MAC000030,2012-02-03,2.4619999999999997,3.9170000000000003,6.514,4.952000000000006,17.845000000000006
MAC000030,2012-02-04,3.793,1.2939999999999998,4.7790001,5.563999999999997,15.430000099999997
MAC000030,2012-02-05,3.4859999999999993,7.515999999999999,7.095,4.389000100000007,22.486000100000005
MAC000030,2012-02-06,1.9339999999999997,0.7149999999999999,2.035,2.3400000000000016,7.024000000000001
MAC000030,2012-02-07,3.247,1.2320000000000002,2.044,2.3669999999999987,8.889999999999999
MAC000030,2012-02-08,2.191,1.748,1.7469999999999999,2.5349999999999984,8.220999999999998
MAC000030,2012-02-09,1.9039999999999997,0.7159999999999997,2.308,3.201999999999998,8.129999999999997
MAC000030,2012-02-10,1.7369999999999999,2.925,4.7789999,5.034000000000002,14.4749999
MAC000030,2012-02-11,2.7760000000000002,1.5269999999999997,3.4240000000000004,5.9049999999999985,13.631999999999998
MAC000030,2012-02-12,3.959999999999999,11.8130002,7.8270001,3.847999999999989,27.448000299999986
MAC000030,2012-02-13,4.764,1.6109999999999998,2.012,1.9979999999999998,10.385
MAC000030,2012-02-14,1.613,0.7149999999999999,1.634,1.972,5.933999999999999
MAC000030,2012-02-15,1.5489999999999997,0.7509999999999999,1.8929999999999998,1.9850000000000008,6.178000000000001
MAC000030,2012-02-16,1.838,0.889,1.4509999999999998,1.8129999999999986,5.990999999999999
MAC000030,2012-02-17,2.5050000000000003,1.0499999999999996,2.892,2.6639999999999966,9.110999999999995
MAC000030,2012-02-18,3.6970000000000005,3.808,8.2580001,6.890000100000002,22.6530002
MAC000030,2012-02-19,3.4470001000000003,8.369,6.922000099999999,6.437000000000007,25.175000200000007
MAC000030,2012-02-20,5.092999999999999,8.11,2.327,2.155999999999997,17.685999999999996
MAC000030,2012-02-21,1.5659999999999994,0.8959999999999998,1.4549999999999996,1.983,5.899999999999999
MAC000030,2012-02-22,2.6470000000000002,1.5030000000000001,1.198,1.8720000000000003,7.220000000000001
MAC000030,2012-02-23,3.328,0.8089999999999999,1.061,1.9379999999999997,7.135999999999999
MAC000030,2012-02-24,1.5179999999999998,0.7919999999999999,1.164,1.9539999999999986,5.427999999999998
MAC000030,2012-02-25,2.0799999999999996,1.2650000000000001,8.045,5.564000099999998,16.9540001
MAC000030,2012-02-26,5.116,5.938000099999999,13.1300001,4.195999999999994,28.380000199999994
MAC000030,2012-02-27,4.182,3.5890001,1.4339999999999997,1.9999999999999996,11.2050001
MAC000030,2012-02-28,1.5219999999999998,0.8579999999999999,1.3179999999999996,1.7890000000000015,5.487000000000001
MAC000030,2012-02-29,1.3840000000000001,0.9,1.4209999999999998,1.858999999999999,5.563999999999999
MAC000030,2012-03-01,2.431,0.69,1.4859999999999998,2.0080000000000005,6.615
MAC000030,2012-03-02,1.5879999999999999,1.1789999999999998,1.689,1.822999999999999,6.278999999999998
MAC000030,2012-03-03,1.956,3.704,4.6769999,4.622000000000002,14.958999900000002
MAC000030,2012-03-04,3.432,4.8369999,3.8759999999999994,5.409000000000001,17.5539999
MAC000030,2012-03-05,3.4359999999999995,0.4799999999999999,0.655,1.490999999999998,6.061999999999998
MAC000030,2012-03-06,0.734,0.4649999999999998,0.6,1.2429999999999994,3.0419999999999994
MAC000030,2012-03-07,0.6619999999999999,0.44300000000000006,0.579,1.285,2.969
MAC000030,2012-03-08,2.1109999999999998,0.426,0.565,1.5639999999999996,4.6659999999999995
MAC000030,2012-03-09,0.654,0.43199999999999994,0.5719999999999998,1.1540000000000001,2.812
MAC000030,2012-03-10,0.7000000000000001,0.43500000000000005,0.5700000000000001,1.1699999999999997,2.875
MAC000030,2012-03-11,0.6909999999999998,0.43599999999999994,0.575,1.212,2.9139999999999997
MAC000030,2012-03-12,0.6939999999999997,0.418,0.5609999999999999,1.2299999999999989,2.9029999999999987
MAC000030,2012-03-13,0.7129999999999999,0.43900000000000006,0.565,1.1649999999999996,2.8819999999999997
MAC000030,2012-03-14,0.7090000000000001,0.422,0.5720000000000001,1.2090000000000003,2.9120000000000004
MAC000030,2012-03-15,0.6540000000000001,0.43900000000000006,1.2579999999999998,3.1549999999999994,5.505999999999999
MAC000030,2012-03-16,2.791,2.6430000000000002,1.4930000000000003,1.725,8.652000000000001
MAC000030,2012-03-17,1.497,4.191,4.509,4.1299999999999955,14.326999999999995
MAC000030,2012-03-18,3.7119999999999997,7.859999899999999,7.449,4.639000000000005,23.659999900000003
MAC000030,2012-03-19,2.6399999999999997,0.9089999999999999,1.9949999999999999,1.8900000000000017,7.434000000000001
MAC000030,2012-03-20,2.444,0.692,1.6329999999999998,1.880000000000001,6.649000000000001
MAC000030,2012-03-21,1.6179999999999999,1.209,1.2439999999999998,2.0020000000000002,6.073
MAC000030,2012-03-22,3.1319999999999997,0.873,1.4280000000000002,2.026,7.459
MAC000030,2012-03-23,2.4280000000000004,1.0669999999999997,1.2830000000000001,1.7840000000000023,6.562000000000003
MAC000030,2012-03-24,1.221,2.531,3.2869999999999995,2.1140000000000003,9.153
MAC000030,2012-03-25,6.334,0.665,9.328000000000001,5.191000000000001,21.518
MAC000030,2012-03-26,3.8720000000000008,2.4569998999999996,2.468,1.7420000000000018,10.5389999
MAC000030,2012-03-27,1.7289999999999999,1.0090000000000001,1.306,1.7499999999999982,5.793999999999999
MAC000030,2012-03-28,2.544,0.8459999999999999,1.1109999999999998,1.9419999999999993,6.442999999999999
MAC000030,2012-03-29,1.267,0.8509999999999999,4.329,3.402000000000001,9.849
MAC000030,2012-03-30,1.2719999999999998,0.55,0.6839999999999998,1.6600000000000006,4.166
MAC000030,2012-03-31,0.7589999999999999,0.525,0.5700000000000001,1.3,3.154
MAC000030,2012-04-01,0.7889999999999998,0.45299999999999996,0.5999999999999999,1.2019999999999997,3.0439999999999996
MAC000030,2012-04-02,0.769,0.44699999999999995,0.616,1.205,3.037
MAC000030,2012-04-03,1.0659999999999998,0.569,0.5880000000000001,1.3369999999999984,3.5599999999999983
MAC000030,2012-04-04,0.7090000000000001,0.517,0.557,1.2149999999999994,2.9979999999999993
MAC000030,2012-04-05,3.7830000000000004,0.44599999999999995,0.5559999999999999,1.1789999999999985,5.963999999999999
MAC000030,2012-04-06,0.7030000000000001,0.43700000000000006,0.558,1.1689999999999996,2.867
MAC000030,2012-04-07,0.7029999999999998,0.45,0.5939999999999999,1.1439999999999995,2.890999999999999
MAC000030,2012-04-08,0.697,0.42300000000000004,0.583,1.1289999999999993,2.8319999999999994
MAC000030,2012-04-09,1.048,0.42700000000000005,0.546,1.220999999999999,3.241999999999999
MAC000030,2012-04-10,0.707,0.46099999999999997,0.565,1.1710000000000007,2.904000000000001
MAC000030,2012-04-11,0.7010000000000001,0.43599999999999983,0.5849999999999999,1.1549999999999998,2.877
MAC000030,2012-04-12,0.702,0.7469999999999999,2.2259999999999995,1.8499999999999992,5.524999999999999
MAC000030,2012-04-13,2.2059999999999995,1.0159999999999998,1.291,1.5799999999999996,6.093
MAC000030,2012-04-14,2.2919999999999994,1.7959999999999998,2.475,1.7919999999999994,8.354999999999999
MAC000030,2012-04-15,11.4040002,10.1619999,8.500000100000001,3.357999999999995,33.424000199999995
MAC000030,2012-04-16,4.409,1.5859999999999999,1.709,1.8990000000000018,9.603000000000002
MAC000030,2012-04-17,1.4980000000000004,0.881,1.8280000000000003,1.8299999999999992,6.037
MAC000030,2012-04-18,2.037,0.823,1.203,1.6430000000000005,5.706
MAC000030,2012-04-19,5.218,1.4539999999999995,1.976,2.3739999999999988,11.021999999999998
MAC000030,2012-04-20,6.5740001,1.055,1.2289999999999999,2.585999999999995,11.444000099999995
MAC000030,2012-04-21,1.5229999999999997,1.2859999999999998,1.2859999999999998,1.796,5.890999999999999
MAC000030,2012-04-22,4.153,0.8659999999999999,3.369999999999999,3.3480000000000034,11.737000000000002
MAC000030,2012-04-23,10.835,4.418,2.188,1.9380000000000002,19.378999999999998
MAC000030,2012-04-24,1.646,0.7799999999999999,1.6179999999999999,1.7859999999999987,5.829999999999998
MAC000030,2012-04-25,2.3629999999999995,0.689,3.636,2.4670000000000014,9.155000000000001
MAC000030,2012-04-26,2.767,1.987,6.8199999,2.9539999999999997,14.527999900000001
MAC000030,2012-04-27,1.761,0.7519999999999998,8.4890001,2.572000000000001,13.574000100000001
MAC000030,2012-04-28,8.8289999,5.749000099999999,4.1770000000000005,3.552000000000003,22.307000000000002
MAC000030,2012-04-29,4.9110000000000005,9.366000099999999,5.081,4.7959998999999955,24.153999999999993
MAC000030,2012-04-30,7.245,2.5260000000000002,7.11,5.153000099999999,22.0340001
MAC000030,2012-05-01,9.320000199999999,4.276,5.791,3.203999999999997,22.591000199999996
MAC000030,2012-05-02,6.704999900000001,2.438,1.6909999999999998,2.384999999999999,13.2189999
MAC000030,2012-05-03,6.408000000000001,1.3290000000000002,1.4639999999999997,2.4519999999999955,11.652999999999999
MAC000030,2012-05-04,2.531,0.759,1.1,1.9140000000000001,6.304
MAC000030,2012-05-05,2.4259999999999997,3.989,4.125,4.033999999999999,14.573999999999998
MAC000030,2012-05-06,4.1209999999999996,7.587999999999998,4.3400001,3.8440000000000056,19.893000100000002
MAC000030,2012-05-07,3.5669999999999997,2.019,4.212,2.908999999999999,12.706999999999999
MAC000030,2012-05-08,2.3289999999999997,1.0019999999999998,0.9729999999999998,1.9030000000000014,6.207000000000001
MAC000030,2012-05-09,1.4069999999999998,1.387,0.928,1.823,5.545
MAC000030,2012-05-10,2.1239999999999997,0.8679999999999999,1.1119999999999999,2.6850000000000014,6.789000000000001
MAC000030,2012-05-11,1.8350000000000002,0.71,0.9949999999999999,1.8900000000000008,5.430000000000001
MAC000030,2012-05-12,1.3279999999999996,1.1899999999999995,3.8639999999999994,4.280000000000003,10.662
MAC000030,2012-05-13,2.9229999999999996,2.77,10.7419999,6.518999900000001,22.953999800000002
MAC000030,2012-05-14,6.507000000000001,1.313,1.2679999999999998,1.9670000000000014,11.055000000000003
MAC000030,2012-05-15,1.773,1.1119999999999997,1.0609999999999995,1.7730000000000015,5.719000000000001
MAC000030,2012-05-16,1.6369999999999998,0.848,0.995,1.753000000000001,5.2330000000000005
MAC000030,2012-05-17,3.8100000000000005,3.286,0.9969999999999998,1.9389999999999996,10.032
MAC000030,2012-05-18,1.558,0.8379999999999999,0.884,1.874,5.154
MAC000030,2012-05-19,1.4489999999999994,2.597,6.1489999,3.6010000000000026,13.795999900000002
MAC000030,2012-05-20,3.5820000000000003,3.9050000999999996,7.7629999,5.6860000000000115,20.93600000000001
MAC000030,2012-05-21,5.995,0.7559999999999999,1.001,2.1069999999999984,9.858999999999998
MAC000030,2012-05-22,2.8259999999999996,0.9430000000000001,0.9999999999999998,2.059,6.827999999999999
MAC000030,2012-05-23,1.472,1.759,2.9099999999999997,3.637000000000001,9.778
MAC000030,2012-05-24,1.5209999999999997,1.1099999999999999,1.826,2.217000000000001,6.6739999999999995
MAC000030,2012-05-25,2.1710000000000003,0.9979999999999999,1.181,1.9809999999999977,6.330999999999998
MAC000030,2012-05-26,1.454,1.169,4.4059999,3.186000000000001,10.214999900000002
MAC000030,2012-05-27,3.751,1.8149999999999997,4.9780001,3.9549999999999956,14.499000099999996
MAC000030,2012-05-28,4.279,3.13,1.1159999999999999,2.445000000000003,10.970000000000002
MAC000030,2012-05-29,2.5429999999999997,0.9389999999999998,1.09,2.349,6.920999999999999
MAC000030,2012-05-30,1.6480000000000004,0.8699999999999998,0.9069999999999999,2.1410000000000005,5.566000000000001
MAC000030,2012-05-31,3.897,1.226,1.3359999999999999,2.1180000000000017,8.577000000000002
