LCLid,day,morning,afternoon,evening,night,total_consumption
MAC000022,2011-12-08,2.516,1.598,2.41,5.256999999999997,11.780999999999997
MAC000022,2011-12-09,2.321,1.7049999999999998,2.5409999999999995,4.646000000000002,11.213000000000001
MAC000022,2011-12-10,2.102,1.7539999999999996,2.655,4.536,11.046999999999999
MAC000022,2011-12-11,3.981,1.7829999999999997,2.3800000000000003,5.599999999999996,13.743999999999996
MAC000022,2011-12-12,2.0159999999999996,1.383,2.5469999999999997,4.715,10.661
MAC000022,2011-12-13,2.3850000000000002,1.952,2.113,5.464000000000004,11.914000000000003
MAC000022,2011-12-14,2.113,1.8009999999999997,2.367,4.614,10.895
MAC000022,2011-12-15,2.6969999999999996,1.7349999999999997,3.601,4.4330000000000025,12.466000000000001
MAC000022,2011-12-16,2.3299999999999996,1.8599999999999999,2.471,5.349000000000002,12.010000000000002
MAC000022,2011-12-17,2.0519999999999996,1.4000000000000001,2.172,5.071999999999997,10.695999999999998
MAC000022,2011-12-18,2.0500000000000003,1.704,2.409,5.665999999999998,11.828999999999997
MAC000022,2011-12-19,2.366,1.456,2.457,4.886000000000002,11.165000000000003
MAC000022,2011-12-20,2.5060000000000002,2.301,4.629,6.960000000000001,16.396
MAC000022,2011-12-22,2.116,1.3879999999999997,3.125,7.133000000000001,13.762
MAC000022,2011-12-23,2.241,1.4819999999999998,3.391,9.321,16.435
MAC000022,2011-12-24,5.290999999999999,3.3749999999999996,4.774,9.961999999999996,23.401999999999994
MAC000022,2011-12-25,5.672,2.828,4.018,8.657000000000007,21.175000000000008
MAC000022,2011-12-26,2.385,1.7439999999999998,2.54,4.803999999999999,11.472999999999999
MAC000022,2011-12-27,2.512,1.8039999999999996,2.556,4.726000000000004,11.598000000000004
MAC000022,2011-12-28,2.3699999999999997,1.8719999999999997,2.404,4.496000000000002,11.142000000000001
MAC000022,2011-12-29,2.258,1.7899999999999998,2.67,4.695999999999999,11.413999999999998
MAC000022,2011-12-30,2.01,1.5909999999999997,2.249,5.292,11.142
MAC000022,2011-12-31,2.279,1.8929999999999998,2.392,5.252999999999998,11.816999999999998
MAC000022,2012-01-01,2.161,1.8279999999999998,2.54,4.671999999999998,11.200999999999997
MAC000022,2012-01-02,2.295,2.02,2.4069999999999996,4.776000000000002,11.498000000000001
MAC000022,2012-01-03,2.476,1.7529999999999997,2.275,5.365999999999998,11.869999999999997
MAC000022,2012-01-04,2.091,1.6229999999999998,2.3080000000000003,5.465000000000002,11.487000000000002
MAC000022,2012-01-05,2.345,2.0829999999999997,2.4619999999999997,7.071999999999999,13.962
MAC000022,2012-01-06,5.241999999999999,3.8319999999999994,4.434,10.245000000000005,23.753000000000004
MAC000022,2012-01-07,5.413,3.6099999999999994,4.47,9.892999999999997,23.385999999999996
MAC000022,2012-01-08,5.704999999999999,3.6629999999999994,4.764,9.686000000000007,23.818000000000005
MAC000022,2012-01-09,2.239,1.575,4.529,7.317000000000004,15.660000000000004
MAC000022,2012-01-10,5.353,3.616,4.236,11.169,24.374
MAC000022,2012-01-11,5.497999999999999,2.7849999999999997,3.3369999999999997,8.918000000000005,20.538000000000004
MAC000022,2012-01-12,5.169,1.4409999999999998,2.301,8.556000000000003,17.467000000000002
MAC000022,2012-01-13,2.4399999999999995,1.6679999999999997,3.9389999999999996,6.504,14.550999999999998
MAC000022,2012-01-14,5.579000000000001,4.753,4.405,9.731999999999996,24.468999999999998
MAC000022,2012-01-15,5.422,3.637,4.531,11.351000000000006,24.941000000000006
MAC000022,2012-01-16,5.631,3.4469999999999996,4.194999999999999,9.691999999999997,22.964999999999996
MAC000022,2012-01-17,5.539000000000001,3.977,4.323,9.925999999999995,23.764999999999993
MAC000022,2012-01-18,6.3100000000000005,1.8860000000000001,2.3529999999999998,7.769,18.318
MAC000022,2012-01-19,2.1159999999999997,1.7919999999999996,2.3349999999999995,4.242000000000001,10.485
MAC000022,2012-01-20,1.948,1.7229999999999999,2.44,5.6019999999999985,11.712999999999997
MAC000022,2012-01-21,2.302,1.7,3.1169999999999995,5.281000000000004,12.400000000000004
MAC000022,2012-01-22,2.4,1.7489999999999999,3.5060000000000002,7.368,15.023
MAC000022,2012-01-23,5.5219999999999985,3.699,4.201,9.442000000000004,22.864
MAC000022,2012-01-24,6.223,3.5619999999999994,4.991,9.952000000000004,24.728
MAC000022,2012-01-25,2.4169999999999994,1.7119999999999997,2.715,6.420999999999996,13.264999999999995
MAC000022,2012-01-26,5.728,3.109,4.465,10.611000000000002,23.913000000000004
MAC000022,2012-01-27,4.877000000000001,1.988,4.501,9.721,21.087
MAC000022,2012-01-28,5.9350000000000005,3.223,4.129,11.033999999999997,24.320999999999998
MAC000022,2012-01-29,5.337,3.796,4.430999999999999,9.765000000000006,23.329000000000004
MAC000022,2012-01-30,5.675999999999999,4.2749999999999995,4.203,10.584999999999994,24.738999999999994
MAC000022,2012-01-31,5.489999999999998,3.423,4.159,10.042000000000009,23.114000000000008
MAC000022,2012-02-01,5.481999999999999,3.46,4.438,9.84,23.22
MAC000022,2012-02-02,6.168000000000001,3.3640000000000003,4.342,9.579999999999995,23.453999999999997
MAC000022,2012-02-03,5.852000000000001,3.555,4.397,10.974000000000002,24.778000000000006
MAC000022,2012-02-04,5.587999999999999,3.747,4.252,11.482000000000003,25.069000000000003
MAC000022,2012-02-05,5.6850000000000005,3.9850000000000003,4.864999999999999,10.828999999999997,25.363999999999997
MAC000022,2012-02-06,5.609000000000001,3.236,4.298,10.161999999999997,23.305
MAC000022,2012-02-07,5.5040000000000004,3.571,4.226999999999999,10.483000000000004,23.785000000000004
MAC000022,2012-02-08,5.606999999999999,3.649,4.167,10.431,23.854
MAC000022,2012-02-09,5.226999999999999,3.791,5.403,12.786000000000005,27.207000000000004
MAC000022,2012-02-10,5.587,3.2279999999999993,4.9190000000000005,10.102000000000002,23.836000000000002
MAC000022,2012-02-11,5.551,4.2589999999999995,5.082,10.389000000000003,25.281000000000002
MAC000022,2012-02-12,5.693999999999999,4.428000000000001,4.917999999999999,9.565000000000001,24.605
MAC000022,2012-02-13,5.311999999999999,3.311,4.301,10.147000000000007,23.071000000000005
MAC000022,2012-02-14,5.584,3.4799999999999995,4.282,9.841000000000005,23.187000000000005
MAC000022,2012-02-15,5.855,4.117999999999999,4.489,10.283999999999995,24.745999999999995
MAC000022,2012-02-16,5.668000000000001,3.8069999999999995,4.134,8.876000000000001,22.485000000000003
MAC000022,2012-02-17,2.204,1.6869999999999996,2.195,4.924999999999999,11.011
MAC000022,2012-02-18,2.148,1.8269999999999997,2.778,4.872999999999996,11.625999999999996
MAC000022,2012-02-19,2.217,2.0509999999999997,4.222,6.384999999999999,14.875
MAC000022,2012-02-20,5.555,3.6369999999999996,4.212,11.74999999999999,25.15399999999999
MAC000022,2012-02-21,5.387,3.573,4.465,10.155999999999995,23.580999999999996
MAC000022,2012-02-22,5.829,3.6119999999999997,4.3229999999999995,9.635000000000002,23.399
MAC000022,2012-02-23,2.12,1.3389999999999997,2.159,6.028,11.645999999999999
MAC000022,2012-02-24,2.323,1.4700000000000002,2.354,4.622999999999997,10.769999999999996
