LCLid,day,morning,afternoon,evening,night,total_consumption
MAC000060,2011-12-10,2.702,1.4859999999999998,3.7019999999999995,3.924000000000001,11.814
MAC000060,2011-12-11,2.9320000000000004,2.825,6.9920001,4.7219999999999995,17.471000099999998
MAC000060,2011-12-12,1.5239999999999998,2.2319999999999998,4.567,5.310000000000004,13.633000000000004
MAC000060,2011-12-13,1.97,1.0879999999999999,4.726,4.533000000000002,12.317000000000002
MAC000060,2011-12-14,1.281,1.734,5.988000100000001,4.605999999999996,13.609000099999998
MAC000060,2011-12-15,1.7510000000000003,2.621,5.036,4.588999999999995,13.996999999999995
MAC000060,2011-12-16,1.8860000000000003,1.253,5.2390001,4.607999999999999,12.9860001
MAC000060,2011-12-17,2.286,1.7639999999999996,4.25,4.804000000000002,13.104000000000003
MAC000060,2011-12-18,2.0249999999999995,2.607,6.95,3.6510000000000025,15.233000000000004
MAC000060,2011-12-19,2.7249999999999996,1.6799999999999995,4.7090000000000005,6.396,15.510000000000002
MAC000060,2011-12-20,1.6269999999999998,1.456,6.138000099999999,4.420000000000002,13.641000100000001
MAC000060,2011-12-21,3.5429999999999997,1.525,5.5730001,4.303000000000003,14.944000100000002
MAC000060,2011-12-22,1.8980000000000006,1.175,6.0499999,4.621000000000001,13.743999900000002
MAC000060,2011-12-23,3.1719999999999997,1.438,5.452,5.870999999999999,15.932999999999998
MAC000060,2011-12-24,1.596,2.219,5.09,4.8640000000000025,13.769000000000002
MAC000060,2011-12-25,2.4669999999999996,1.7559999999999998,6.9889999000000005,5.164000000000001,16.3759999
MAC000060,2011-12-26,2.5820000000000007,1.2969999999999997,5.928000000000001,4.7030000000000065,14.510000000000009
MAC000060,2011-12-27,3.38,6.788,5.618,6.6040000000000045,22.390000000000004
MAC000060,2011-12-28,1.82,2.0940000000000003,5.671,6.194999999999996,15.779999999999998
MAC000060,2011-12-29,2.267,1.882,4.268,3.8519999999999994,12.268999999999998
MAC000060,2011-12-30,2.143,1.7530000000000001,4.9569999,4.079000000000001,12.931999900000001
MAC000060,2011-12-31,2.514,1.2199999999999998,4.1209999999999996,3.4449999999999967,11.299999999999995
MAC000060,2012-01-01,2.5129999999999995,1.4929999999999999,6.436,5.521000000000001,15.963000000000001
MAC000060,2012-01-02,2.566,1.867,3.9290000000000003,4.094999999999997,12.456999999999997
MAC000060,2012-01-03,2.6459999999999995,2.9090000000000003,5.268999999999999,4.291000000000001,15.114999999999998
MAC000060,2012-01-04,2.783,0.9420000000000002,6.458,3.6700000000000017,13.853000000000002
MAC000060,2012-01-05,4.376,1.932,6.318,5.074000000000002,17.700000000000003
MAC000060,2012-01-06,2.308,1.71,6.263,4.4670000000000005,14.748
MAC000060,2012-01-07,2.604,3.3280000000000003,4.767,4.316000000000002,15.015000000000004
MAC000060,2012-01-08,2.8339999999999996,3.6609999999999996,7.7000001,4.248999999999994,18.444000099999993
MAC000060,2012-01-09,3.3719999999999994,1.389,4.9670000000000005,4.340000000000003,14.068000000000003
MAC000060,2012-01-10,2.873,1.649,6.2669999,4.611999999999993,15.400999899999993
