LCLid,day,morning,afternoon,evening,night,total_consumption
MAC000323,2012-03-07,6.141,1.6139999999999999,5.626,5.149999999999996,18.530999999999995
MAC000323,2012-03-08,3.212999999999999,0.9319999999999999,3.5479998999999998,6.272000000000003,13.964999900000002
MAC000323,2012-03-09,2.5999999999999996,1.958,8.191999999999998,7.5930000000000035,20.343000000000004
MAC000323,2012-03-10,3.4949999999999997,0.845,4.302,9.301000000000002,17.943
MAC000323,2012-03-11,3.0109999999999992,1.9289999999999998,5.57,8.633000000000004,19.143000000000004
MAC000323,2012-03-12,5.6259999999999994,1.679,7.189,9.7370001,24.2310001
MAC000323,2012-03-13,5.632,3.592,1.267,3.204,13.695
MAC000323,2012-03-14,1.5639999999999996,0.7989999999999999,1.283,2.3129999999999997,5.959
MAC000323,2012-03-15,1.542,0.7609999999999999,1.285,2.268,5.856
MAC000323,2012-03-16,1.537,0.7699999999999999,1.2740000000000002,2.301,5.882000000000001
MAC000323,2012-03-17,1.55,0.763,1.313,2.2620000000000005,5.888000000000001
MAC000323,2012-03-18,1.5829999999999997,0.724,1.2820000000000003,2.228999999999999,5.817999999999999
MAC000323,2012-03-19,1.554,0.7379999999999999,1.2530000000000001,2.159999999999999,5.704999999999998
MAC000323,2012-03-20,3.3139999999999996,0.7519999999999998,1.2709999999999997,2.187000000000003,7.524000000000002
MAC000323,2012-03-21,1.5650000000000002,0.7699999999999998,1.3010000000000002,2.2689999999999992,5.904999999999999
MAC000323,2012-03-22,1.5970000000000002,0.7739999999999999,1.323,2.2229999999999994,5.917
MAC000323,2012-03-23,1.567,0.7939999999999998,1.23,2.281,5.872
MAC000323,2012-03-24,1.5719999999999998,0.7929999999999996,1.169,2.2780000000000005,5.811999999999999
MAC000323,2012-03-25,1.4369999999999998,0.7799999999999999,1.26,2.2559999999999993,5.732999999999999
MAC000323,2012-03-26,1.5459999999999998,0.7519999999999998,1.2459999999999998,2.2390000000000008,5.783
MAC000323,2012-03-27,3.414,0.8789999999999997,1.38,2.211999999999999,7.884999999999999
MAC000323,2012-03-28,1.5659999999999998,0.7149999999999999,1.2269999999999999,2.2239999999999998,5.731999999999999
MAC000323,2012-03-29,1.5339999999999998,0.7419999999999999,1.143,2.202,5.6209999999999996
MAC000323,2012-03-30,1.518,0.7459999999999999,1.161,2.2170000000000005,5.642
MAC000323,2012-03-31,1.526,0.755,1.251,2.2240000000000006,5.756
MAC000323,2012-04-01,1.5399999999999998,1.256,3.574,2.493000000000001,8.863
MAC000323,2012-04-02,2.3089999999999997,1.5799999999999998,6.079999999999999,5.235,15.203999999999997
MAC000323,2012-04-03,5.378,0.9179999999999999,2.034,3.3820000000000014,11.712000000000002
MAC000323,2012-04-04,1.5970000000000002,0.7299999999999999,3.944,6.6659999999999995,12.937
MAC000323,2012-04-05,2.7,0.771,3.558,5.834999900000003,12.863999900000003
MAC000323,2012-04-06,2.109,1.1329999999999998,3.511,4.143999999999997,10.896999999999997
MAC000323,2012-04-07,3.0499999999999994,0.8889999999999999,2.3469999999999995,5.1410000000000045,11.427000000000003
MAC000323,2012-04-08,3.0379999999999994,4.1050001,3.3309999999999995,3.1480000000000015,13.6220001
MAC000323,2012-04-09,2.435,1.1560000000000001,3.796,3.807,11.194
MAC000323,2012-04-10,4.112,2.4299999999999997,6.0430001,3.5699999999999985,16.1550001
MAC000323,2012-04-11,2.126,2.03,3.65,5.881000000000002,13.687000000000001
MAC000323,2012-04-12,3.226,2.7729999999999992,4.343,3.233000000000004,13.575000000000003
MAC000323,2012-04-13,4.9110000000000005,5.2519999,7.393000100000001,5.744999999999995,23.300999999999995
MAC000323,2012-04-14,5.826,4.2989999999999995,11.0549999,11.479000000000005,32.658999900000005
MAC000323,2012-04-15,3.323,1.0310000000000001,3.9159999999999995,9.832,18.102
MAC000323,2012-04-16,2.26,1.7940000000000003,2.995,6.882000000000001,13.931000000000001
MAC000323,2012-04-17,4.1000000000000005,2.038,5.758,3.9179999999999984,15.814
MAC000323,2012-04-18,5.535,2.1439999999999997,4.832999999999999,6.5349999999999975,19.046999999999997
MAC000323,2012-04-19,6.8999999,2.217,5.646,4.734000000000004,19.496999900000006
