LCLid,day,morning,afternoon,evening,night,total_consumption
MAC000021,2011-12-08,6.683,4.291,5.431000000000001,10.383000099999997,26.788000099999998
MAC000021,2011-12-09,9.587,4.268,3.067,7.6839999999999975,24.605999999999998
MAC000021,2011-12-10,5.316,3.0109999999999997,3.314,7.488999999999997,19.129999999999995
MAC000021,2011-12-11,5.130999999999999,2.899999999999999,8.156,9.551999999999998,25.738999999999997
MAC000021,2011-12-12,8.708,4.026,5.5729999999999995,11.021999999999995,29.328999999999994
MAC000021,2011-12-13,9.177000000000001,7.204,5.486999999999999,8.783000000000005,30.651000000000003
MAC000021,2011-12-14,7.097,3.8139999999999996,8.091999900000001,9.84899999999999,28.85199989999999
MAC000021,2011-12-15,6.9399999999999995,4.811,6.659000000000001,8.361000000000002,26.771
MAC000021,2011-12-16,11.116999799999999,3.959,3.039,8.639999999999999,26.7549998
MAC000021,2011-12-17,5.401999999999999,2.993,3.35,7.605000000000006,19.350000000000005
MAC000021,2011-12-18,5.436,2.991,5.386,10.149000000000001,23.962
MAC000021,2011-12-19,10.019999999999998,4.12,6.071000000000001,9.125,29.336
MAC000021,2011-12-20,8.516,5.41,8.112,10.667000000000007,32.705000000000005
MAC000021,2011-12-21,9.013,6.7299999999999995,6.886,11.561,34.19
MAC000021,2011-12-22,7.224,3.7539999999999996,5.015,9.252999999999997,25.245999999999995
MAC000021,2011-12-23,9.389,3.731,2.8519999999999994,8.510999999999992,24.48299999999999
MAC000021,2011-12-24,5.255999999999999,2.914,3.4149999999999996,7.374999999999998,18.959999999999997
MAC000021,2011-12-25,5.119999999999999,2.7829999999999995,3.245,7.208000000000006,18.356000000000005
MAC000021,2011-12-26,4.952,2.79,3.1350000000000002,6.915999999999995,17.792999999999996
MAC000021,2011-12-27,4.928,2.9059999999999997,3.239,7.029000000000001,18.102
MAC000021,2011-12-28,4.875999999999999,2.8289999999999997,3.2379999999999995,7.227,18.169999999999998
MAC000021,2011-12-29,5.198,2.831,3.304,7.485000000000001,18.818
MAC000021,2011-12-30,5.149,5.367999999999999,5.404,8.393,24.314
MAC000021,2011-12-31,7.6120001,7.047,8.8490001,9.070000000000013,32.57800020000001
MAC000021,2012-01-01,6.02,4.829000000000001,5.9129999999999985,10.333,27.095
MAC000021,2012-01-02,8.166000099999998,3.0729999999999995,3.26,7.697999999999999,22.197000099999997
MAC000021,2012-01-03,7.307999999999999,5.755999999999999,3.3749999999999996,7.4169999999999945,23.85599999999999
MAC000021,2012-01-04,5.35,2.924,3.354,7.523000000000008,19.151000000000007
MAC000021,2012-01-05,5.067,2.9070000000000005,3.331,7.4859999999999935,18.790999999999993
MAC000021,2012-01-06,5.394,2.986,3.377,7.573999999999995,19.330999999999996
MAC000021,2012-01-07,5.295999999999999,2.8779999999999997,3.3089999999999997,7.508999999999995,18.991999999999994
MAC000021,2012-01-08,7.383000000000001,2.721,3.073,7.289999999999994,20.466999999999995
MAC000021,2012-01-09,4.688999999999999,2.633,3.0559999999999996,6.848000000000001,17.226
MAC000021,2012-01-10,4.69,2.6369999999999996,4.661999899999999,9.188999999999997,21.177999899999996
MAC000021,2012-01-11,4.735999999999999,2.683,4.5200000000000005,6.707000000000002,18.646
MAC000021,2012-01-12,4.757999999999999,3.403,5.47,7.374000000000007,21.005000000000006
MAC000021,2012-01-13,7.278,3.309,3.178,7.773000000000004,21.538000000000004
MAC000021,2012-01-14,5.357999999999999,2.776,3.319,7.5320000000000045,18.985000000000003
MAC000021,2012-01-15,5.23,2.918,3.28,7.388,18.816
MAC000021,2012-01-16,5.279,2.888,3.248,7.508999999999996,18.923999999999996
MAC000021,2012-01-17,6.023,3.02,3.301,7.441000000000001,19.785
MAC000021,2012-01-18,4.939,2.7640000000000002,3.1209999999999996,7.104000000000009,17.928000000000008
MAC000021,2012-01-19,4.701,3.3589999999999995,2.957,6.714999999999995,17.731999999999996
MAC000021,2012-01-20,5.597999999999999,2.7749999999999995,3.08,6.9670000000000005,18.419999999999998
MAC000021,2012-01-21,4.662999999999999,2.6759999999999997,3.031,6.922000000000004,17.292
MAC000021,2012-01-22,4.842999999999999,2.681,5.748,9.874999999999996,23.146999999999995
MAC000021,2012-01-23,8.324,3.854,6.48,9.538000000000007,28.19600000000001
MAC000021,2012-01-24,10.5320002,8.675,9.3500001,9.865000000000014,38.42200030000002
MAC000021,2012-01-25,10.179000000000002,5.210000000000001,5.731,12.750000000000002,33.870000000000005
MAC000021,2012-01-26,9.251000000000001,4.034,8.647,8.953999999999999,30.886000000000003
MAC000021,2012-01-27,11.752,5.773,3.081,7.754000000000005,28.360000000000003
MAC000021,2012-01-28,5.457,3.307,3.412,7.205000000000003,19.381
MAC000021,2012-01-29,5.548999999999999,3.307,3.3850000000000002,7.334999999999997,19.575999999999993
MAC000021,2012-01-30,5.545,3.28,4.3389999999999995,9.354000000000006,22.518000000000004
MAC000021,2012-01-31,10.236,5.828000100000001,5.567,10.530999999999999,32.1620001
MAC000021,2012-02-01,7.597,3.676,6.856999999999999,9.950000100000004,28.080000100000003
MAC000021,2012-02-02,6.738,3.892,4.309,11.062999999999999,26.002
MAC000021,2012-02-03,11.829999999999998,4.085,3.5580000000000003,8.54,28.012999999999998
MAC000021,2012-02-04,6.134,3.5839999999999996,3.6759999999999993,8.046000000000006,21.440000000000005
MAC000021,2012-02-05,5.849,3.6239999999999997,6.6600001,10.406000000000006,26.539000100000006
MAC000021,2012-02-06,7.5329999999999995,3.844,5.626999999999999,10.579000000000004,27.583000000000002
MAC000021,2012-02-07,10.525000000000002,4.845,6.898999999999999,12.721000100000003,34.9900001
MAC000021,2012-02-08,7.996000000000001,4.011,12.1300001,9.655999899999998,33.793
MAC000021,2012-02-09,6.511,4.027,3.982,8.815000000000001,23.335
MAC000021,2012-02-10,6.593,4.063,4.575000000000001,8.539,23.77
MAC000021,2012-02-11,6.142,3.558,3.661,8.15899999999999,21.51999999999999
MAC000021,2012-02-12,6.021999999999999,3.581,5.6029999,10.095000000000002,25.3009999
MAC000021,2012-02-13,6.632,4.821,8.4069998,10.482000000000001,30.341999799999996
MAC000021,2012-02-14,7.522,3.75,4.776,9.718999999999998,25.767
MAC000021,2012-02-15,8.0889999,3.683,5.388,8.043000000000005,25.202999900000002
MAC000021,2012-02-16,7.2039999,3.5629999999999997,4.388,8.611000000000002,23.765999900000004
MAC000021,2012-02-17,9.164000000000001,3.4709999999999996,2.761,7.636000000000009,23.03200000000001
MAC000021,2012-02-18,5.186,2.947,3.0309999999999997,7.079999999999997,18.243999999999996
MAC000021,2012-02-19,5.627999999999999,3.4339999999999997,5.874,9.136999999999997,24.072999999999997
MAC000021,2012-02-20,7.59,3.7439999999999998,5.587000000000001,9.688000000000002,26.609
MAC000021,2012-02-21,6.9030000000000005,4.277,5.108,9.216999999999995,25.504999999999995
MAC000021,2012-02-22,7.4369999999999985,3.8569999999999993,4.029999999999999,7.936000000000005,23.26
MAC000021,2012-02-23,5.763999999999999,2.8879999999999995,6.135,10.063000000000008,24.85000000000001
MAC000021,2012-02-24,8.190000000000001,3.562,2.7370000000000005,7.2819999999999965,21.770999999999997
MAC000021,2012-02-25,4.806,2.7899999999999996,2.9149999999999996,6.7840000000000025,17.295
MAC000021,2012-02-26,5.390999999999999,2.9459999999999993,3.9330000000000003,9.540000000000001,21.81
MAC000021,2012-02-27,7.938999899999999,4.185999999999999,3.529,7.935000000000006,23.588999900000005
MAC000021,2012-02-28,8.831,4.490999899999999,4.167999999999999,9.504000000000005,26.993999900000002
MAC000021,2012-02-29,6.0569999999999995,3.1689999999999996,4.1129999999999995,8.131000000000004,21.470000000000002
MAC000021,2012-03-01,5.9719999999999995,3.139,3.2239999999999998,7.546000000000001,19.881
MAC000021,2012-03-02,7.576,2.8899999999999997,2.876,7.686000000000002,21.028
MAC000021,2012-03-03,5.089,2.751,2.873,6.927999999999998,17.641
MAC000021,2012-03-04,5.013000000000001,2.992,5.6609999,8.751999999999988,22.41799989999999
MAC000021,2012-03-05,6.589999999999999,4.235,3.7409999999999997,8.614,23.18
MAC000021,2012-03-06,10.104000099999999,5.094,3.675,8.279999999999998,27.153000099999996
MAC000021,2012-03-07,6.532000000000001,3.6849999999999996,6.153,9.311000000000003,25.681000000000004
MAC000021,2012-03-08,6.255,3.8729999999999993,4.824999999999999,8.639000000000001,23.592
MAC000021,2012-03-09,10.433,3.94,2.814,7.157999999999985,24.344999999999985
MAC000021,2012-03-10,4.760999999999999,2.6999999999999997,2.7730000000000006,6.764000000000002,16.998
MAC000021,2012-03-11,4.85,2.737,5.5,9.306999999999997,22.394
MAC000021,2012-03-12,6.828,4.048,3.723,9.302,23.901
MAC000021,2012-03-13,6.548,4.707,5.106,8.498999999999997,24.859999999999992
MAC000021,2012-03-14,5.8839999999999995,3.38,3.341,7.548999999999997,20.153999999999996
MAC000021,2012-03-15,6.056999999999999,3.094,4.677,8.845,22.673
MAC000021,2012-03-16,9.0949999,5.359,6.27,9.144999999999994,29.86899989999999
MAC000021,2012-03-17,5.092,2.7119999999999997,3.114,7.194,18.112
MAC000021,2012-03-18,4.9479999999999995,2.8409999999999997,4.646,9.289000000000001,21.724
MAC000021,2012-03-19,7.962,3.6319999999999997,3.4370000000000003,8.403000000000006,23.434000000000005
MAC000021,2012-03-20,6.4479999999999995,3.325,3.133,8.07,20.976
MAC000021,2012-03-21,6.829999999999999,3.0280000000000005,3.376,7.837000000000003,21.071000000000005
MAC000021,2012-03-22,5.614,3.021,3.889,8.075000000000003,20.599000000000004
MAC000021,2012-03-23,6.952,4.5490001,2.6879999999999997,7.147999999999999,21.337000099999997
MAC000021,2012-03-24,4.542,2.81,2.5839999999999996,6.555,16.491
MAC000021,2012-03-25,4.919999999999999,2.781,4.413,7.8490000000000055,19.963000000000005
MAC000021,2012-03-26,6.466,4.1819999999999995,3.263,7.657000000000002,21.568
MAC000021,2012-03-27,5.4159999999999995,3.349,2.8539999999999996,8.198,19.817
MAC000021,2012-03-28,7.546999999999999,2.7670000000000003,2.9879999999999995,8.127000000000002,21.429000000000002
MAC000021,2012-03-29,6.061999999999999,3.3169999999999997,3.82,10.114000000000004,23.313000000000002
MAC000021,2012-03-30,6.949999999999999,4.5569999,4.229,8.543,24.2789999
MAC000021,2012-03-31,4.742999999999999,2.967,3.2089999999999996,7.479999999999999,18.398999999999997
MAC000021,2012-04-01,5.264,2.977,3.6590000000000003,8.795999999999998,20.695999999999998
MAC000021,2012-04-02,6.1,3.0149999999999992,6.106000000000001,8.578999999999997,23.799999999999997
MAC000021,2012-04-03,7.096,5.326,5.704999900000001,8.367999999999995,26.494999899999996
MAC000021,2012-04-04,7.7200001,4.1419999999999995,4.968,8.785000000000004,25.615000100000003
MAC000021,2012-04-05,7.269,2.8489999999999998,3.1399999999999997,7.356999999999998,20.615
MAC000021,2012-04-06,5.350999999999999,9.4550001,5.533000100000001,7.118000000000004,27.457000200000003
MAC000021,2012-04-07,4.82,2.703,3.1769999999999996,6.864999999999998,17.564999999999998
MAC000021,2012-04-08,4.734,2.752,3.0469999999999997,6.683000000000001,17.216
MAC000021,2012-04-09,4.7010000000000005,2.7039999999999997,4.826,9.37299999999999,21.603999999999992
MAC000021,2012-04-10,7.272000000000001,4.327,8.067,9.587999999999994,29.253999999999994
MAC000021,2012-04-11,7.477,3.0889999999999995,6.63,10.697000000000003,27.893
MAC000021,2012-04-12,5.879,3.3099999999999996,4.918000000000001,8.777000000000003,22.884000000000004
MAC000021,2012-04-13,12.357000000000001,3.0159999999999996,2.814,7.325999999999997,25.512999999999998
MAC000021,2012-04-14,4.805999999999999,2.699,2.74,6.904999999999999,17.15
MAC000021,2012-04-15,4.914,2.786,3.164,7.011999999999995,17.875999999999994
MAC000021,2012-04-16,5.139,3.4699999999999998,5.569999999999999,9.368999999999996,23.547999999999995
MAC000021,2012-04-17,6.877,4.01,7.992999999999999,10.638000099999996,29.518000099999995
MAC000021,2012-04-18,9.194,4.396,6.545999999999999,13.71099989999999,33.846999899999986
MAC000021,2012-04-19,9.096999999999998,5.835999999999999,4.715,13.905000000000001,33.553
MAC000021,2012-04-20,7.616999999999998,2.9509999999999996,3.027,10.852999999999998,24.447999999999997
MAC000021,2012-04-21,5.046,2.877,3.0540000000000003,7.236000000000006,18.213000000000008
MAC000021,2012-04-22,5.034999999999999,2.866,3.7439999999999998,8.975000000000001,20.62
MAC000021,2012-04-23,6.718999999999999,4.959999999999999,5.447,8.322999999999997,25.448999999999995
MAC000021,2012-04-24,8.5020001,3.8570000000000007,7.2,12.140999999999998,31.7000001
MAC000021,2012-04-25,9.2109999,3.7929999999999997,4.393,9.990000000000002,27.3869999
MAC000021,2012-04-26,7.62,6.127000000000001,4.144,9.143,27.034
MAC000021,2012-04-27,6.272,3.641,4.084,9.324999999999998,23.321999999999996
MAC000021,2012-04-28,6.309,3.8319999999999994,4.312,9.352000000000007,23.805000000000007
MAC000021,2012-04-29,6.726999999999999,3.8920000000000003,4.264,9.648,24.531
MAC000021,2012-04-30,6.257,4.5120000000000005,6.187,9.058999999999994,26.014999999999993
MAC000021,2012-05-01,11.763,7.485,3.5,8.986000000000011,31.734000000000012
MAC000021,2012-05-02,6.21,3.463,3.6939999999999995,8.357999999999993,21.724999999999994
MAC000021,2012-05-03,9.951000000000002,3.6310000000000002,4.076,8.808000000000007,26.466000000000008
MAC000021,2012-05-04,6.22,3.8189999999999995,4.063,9.242999999999999,23.345
MAC000021,2012-05-05,6.46,3.7680000000000002,4.262,9.271999999999995,23.761999999999993
MAC000021,2012-05-06,6.4670000000000005,4.114999999999999,5.217,10.011000000000006,25.810000000000006
MAC000021,2012-05-07,6.586,3.738,5.0009999999999994,9.802000000000005,25.127000000000002
MAC000021,2012-05-08,7.144,3.5349999999999997,5.9399999999999995,10.998999999999997,27.617999999999995
MAC000021,2012-05-09,7.683000000000001,5.623,5.596,11.503,30.405
MAC000021,2012-05-10,6.5710000000000015,4.12,5.654999999999999,14.485999900000001,30.831999900000007
MAC000021,2012-05-11,4.869999999999999,2.799,2.848,7.107000000000004,17.624000000000002
MAC000021,2012-05-12,4.752999999999999,2.844,2.8969999999999994,7.070000000000001,17.564
MAC000021,2012-05-13,4.656999999999999,2.867,4.485,8.953999899999996,20.962999899999996
MAC000021,2012-05-14,6.336999999999999,4.1290000000000004,3.490999999999999,10.340000000000007,24.297000000000004
MAC000021,2012-05-15,7.113,3.7800000000000002,7.974,12.109000199999993,30.976000199999994
MAC000021,2012-05-16,7.301,4.695,5.226,12.594999999999992,29.816999999999993
MAC000021,2012-05-17,7.023,3.801,4.452,11.903000000000004,27.179000000000002
MAC000021,2012-05-18,7.454000000000001,4.1979999999999995,2.881,8.639999999999997,23.173
MAC000021,2012-05-19,4.590999999999999,2.828,2.8950000000000005,6.894999999999993,17.208999999999993
MAC000021,2012-05-20,4.684,2.948,4.393,8.581,20.605999999999998
MAC000021,2012-05-21,6.716,3.321,4.6899999999999995,8.269000000000005,22.996000000000006
MAC000021,2012-05-22,6.2989999999999995,4.3950000000000005,5.032,11.445,27.171
MAC000021,2012-05-23,5.236000000000001,4.06,2.823,8.100999999999999,20.22
MAC000021,2012-05-24,5.141999999999999,2.899,3.182,8.949999999999998,20.172999999999995
MAC000021,2012-05-25,6.175000000000001,2.517,2.44,6.819000000000001,17.951
MAC000021,2012-05-26,4.335999999999999,2.4109999999999996,2.4709999999999996,6.454000000000006,15.672000000000004
MAC000021,2012-05-27,4.233999999999999,2.3600000000000003,2.9509999999999996,8.072999999999997,17.617999999999995
MAC000021,2012-05-28,7.2170000000000005,3.371,3.545,10.560000000000006,24.693000000000005
MAC000021,2012-05-29,6.202,3.2359999999999998,2.734,8.098,20.27
MAC000021,2012-05-30,6.632000000000001,3.0789999999999997,3.9629999999999996,9.464999999999995,23.138999999999996
MAC000021,2012-05-31,5.477,3.96,3.247,7.4239999999999995,20.108
MAC000021,2012-06-01,6.095,2.934,2.7399999999999998,6.903999999999998,18.673
MAC000021,2012-06-02,4.512,2.6399999999999997,2.8259999999999996,8.814999999999994,18.792999999999992
MAC000021,2012-06-03,9.118000000000002,3.551,7.0,11.998000099999999,31.667000100000003
MAC000021,2012-06-04,7.2780000000000005,4.0680000000000005,2.97,7.4399999999999995,21.756
MAC000021,2012-06-05,6.563000000000001,3.376,4.6129999999999995,8.359,22.911
MAC000021,2012-06-06,5.29,3.35,5.186999999999999,8.239,22.066000000000003
MAC000021,2012-06-07,6.602,4.336,6.537,9.076000000000004,26.551000000000005
MAC000021,2012-06-08,7.849,3.9419999999999993,2.804,7.261999999999995,21.856999999999996
MAC000021,2012-06-09,4.601999999999999,2.758,2.8620000000000005,6.840000000000002,17.062
MAC000021,2012-06-10,4.525999999999999,2.7249999999999996,3.75,8.308000000000002,19.308999999999997
MAC000021,2012-06-11,7.196,3.8939999999999997,3.501,8.810000000000006,23.401000000000003
MAC000021,2012-06-12,10.3960001,4.7970001,4.337,9.124999999999995,28.655000199999996
MAC000021,2012-06-13,6.868999999999999,4.795999999999999,4.954999999999999,10.927000000000007,27.547000000000004
MAC000021,2012-06-14,6.668,3.0469999999999997,5.852,10.024999999999999,25.592
MAC000021,2012-06-15,6.738,3.887,2.838,7.247000000000001,20.71
MAC000021,2012-06-16,4.399,2.738,2.81,6.747000000000002,16.694000000000003
MAC000021,2012-06-17,4.478,2.68,4.096,8.918999999999995,20.172999999999995
MAC000021,2012-06-18,5.901,3.7830000000000004,3.199,8.396999999999993,21.279999999999994
MAC000021,2012-06-19,6.802,3.545,2.676,8.408000000000001,21.431
MAC000021,2012-06-20,5.9739999,2.6819999999999995,3.689,10.997000000000003,23.341999900000005
MAC000021,2012-06-21,10.030000000000001,3.033,2.8,7.586999999999992,23.449999999999992
MAC000021,2012-06-22,6.028999999999999,2.692,2.8689999999999998,7.304000000000002,18.894000000000002
MAC000021,2012-06-23,4.525,2.7089999999999996,2.887,6.863999999999999,16.985
MAC000021,2012-06-24,4.434,2.777,3.907,7.959999999999997,19.077999999999996
MAC000021,2012-06-25,5.850999999999999,4.44,3.0810000000000004,7.647999999999995,21.019999999999996
MAC000021,2012-06-26,6.242000000000001,3.102,3.344,7.853999999999994,20.541999999999994
MAC000021,2012-06-27,6.096,2.8579999999999997,2.923,9.857000000000001,21.734
MAC000021,2012-06-28,6.113999999999999,2.611,2.3750000000000004,6.962999999999996,18.062999999999995
MAC000021,2012-06-29,6.8149999999999995,2.938,2.66,6.680999999999997,19.093999999999998
MAC000021,2012-06-30,4.305,2.6479999999999997,2.6849999999999996,6.6809999999999965,16.318999999999996
MAC000021,2012-07-01,4.494,2.6990000000000003,2.7359999999999998,6.945000000000003,16.874000000000002
MAC000021,2012-07-02,4.998,2.7359999999999998,3.953,8.319000000000003,20.006
MAC000021,2012-07-03,6.7560001,3.491,5.096,11.562000099999995,26.905000199999996
MAC000021,2012-07-04,7.09,3.733,4.306,12.740999999999996,27.869999999999997
MAC000021,2012-07-05,6.2700000000000005,2.723,3.8019999999999996,8.360000000000007,21.15500000000001
MAC000021,2012-07-06,7.125,3.7489999999999997,2.6199999999999997,6.755000000000001,20.249
MAC000021,2012-07-07,4.252999999999999,2.525,2.5479999999999996,6.446999999999999,15.772999999999998
MAC000021,2012-07-08,4.35,2.611,3.4210000000000003,7.634999999999999,18.017
MAC000021,2012-07-09,5.488,3.5280000000000005,3.281,9.376999999999999,21.674
MAC000021,2012-07-10,7.923,2.9229999999999996,3.4109999999999996,7.833000000000011,22.09000000000001
MAC000021,2012-07-11,5.911,3.179,2.796,8.331000000000007,20.217000000000006
MAC000021,2012-07-12,7.571999999999999,2.76,2.872,7.321,20.525
MAC000021,2012-07-13,10.029999899999998,3.616,1.876,5.875,21.396999899999997
MAC000021,2012-07-14,2.7819999999999996,1.732,1.7950000000000002,4.308000000000004,10.617000000000004
MAC000021,2012-07-15,3.3339999999999996,1.6919999999999997,1.845,5.665999999999996,12.536999999999995
MAC000021,2012-07-16,2.739,1.641,1.803,4.181000000000001,10.364
MAC000021,2012-07-17,5.4239999,3.5089999999999995,1.696,4.093000000000001,14.7219999
MAC000021,2012-07-18,2.675,1.6949999999999998,1.7549999999999997,4.007000000000004,10.132000000000003
MAC000021,2012-07-19,2.6769999999999996,1.699,5.4259999,6.1520000000000055,15.953999900000003
MAC000021,2012-07-20,2.9109999999999996,1.768,1.798,4.373999999999998,10.850999999999997
MAC000021,2012-07-21,2.965,1.692,1.798,4.385000000000003,10.840000000000003
MAC000021,2012-07-22,2.9,1.8439999999999999,1.802,4.402000000000003,10.948000000000002
MAC000021,2012-07-23,2.8489999999999998,1.6939999999999997,1.7269999999999999,4.2780000000000005,10.548
MAC000021,2012-07-24,3.4380000000000006,1.647,1.6529999999999998,4.703000000000002,11.441000000000003
MAC000021,2012-07-25,2.7409999999999997,1.5209999999999997,1.6599999999999997,5.3199999999999985,11.241999999999997
MAC000021,2012-07-26,3.1149999999999993,3.321,1.8609999999999998,4.287000000000002,12.584000000000003
MAC000021,2012-07-27,6.334,8.9140001,5.909999999999999,4.09999999999999,25.25800009999999
MAC000021,2012-07-28,2.6879999999999997,1.7189999999999999,1.8150000000000004,4.419999999999999,10.642
MAC000021,2012-07-29,2.8070000000000004,1.817,1.7919999999999998,4.477,10.893
MAC000021,2012-07-30,2.928,1.6,1.8739999999999999,4.313,10.715
MAC000021,2012-07-31,3.326999999999999,4.196,4.594,9.622999900000003,21.7399999
MAC000021,2012-08-01,8.792,2.589,6.524,11.4100003,29.3150003
MAC000021,2012-08-02,5.49,3.1879999999999997,4.718999999999999,10.296000000000005,23.693000000000005
MAC000021,2012-08-03,8.824,3.8470000000000004,2.7230000000000003,6.5720000000000045,21.966000000000005
MAC000021,2012-08-04,4.432999999999999,2.626,2.6900000000000004,6.708000000000001,16.457
MAC000021,2012-08-05,4.4289999999999985,2.609,3.675,9.369999900000003,20.0829999
MAC000021,2012-08-06,5.592,3.1959999999999997,4.574,8.739,22.101
MAC000021,2012-08-07,11.6729999,4.048,2.9930000000000003,7.523000000000003,26.236999900000004
MAC000021,2012-08-08,6.854,2.968,3.235,8.073000000000004,21.130000000000003
MAC000021,2012-08-09,4.545999999999999,2.898,3.1439999999999997,8.781999999999998,19.369999999999997
MAC000021,2012-08-10,5.731,2.6550000000000002,2.454,6.479000000000003,17.319000000000003
MAC000021,2012-08-11,4.071000000000001,2.456,2.568,6.456999999999999,15.552
MAC000021,2012-08-12,4.061,2.454,2.7399999999999998,8.029999999999996,17.284999999999997
MAC000021,2012-08-13,5.426,2.773,3.529,8.852000000000002,20.580000000000002
MAC000021,2012-08-14,5.242000000000001,3.659,2.529,6.4339999999999975,17.863999999999997
MAC000021,2012-08-15,4.72,2.903,3.077,7.067999999999998,17.767999999999997
MAC000021,2012-08-16,5.03,2.635,5.039,9.524000000000001,22.228
MAC000021,2012-08-17,7.0089999999999995,2.616,2.4429999999999996,7.389000000000005,19.457000000000004
MAC000021,2012-08-18,3.7510000000000003,2.1879999999999997,2.194,5.771000000000003,13.904000000000002
MAC000021,2012-08-19,3.7800000000000002,2.1260000000000003,3.013,7.196999999999997,16.116
MAC000021,2012-08-20,4.932999999999999,4.084,6.115,7.866999999999999,22.999
MAC000021,2012-08-21,6.292000000000002,2.7640000000000002,2.504,7.055999999999996,18.615999999999996
MAC000021,2012-08-22,4.715,2.686,4.069999999999999,10.951000100000002,22.4220001
MAC000021,2012-08-23,5.542999999999999,2.7169999999999996,2.7510000000000003,6.7459999999999996,17.756999999999998
MAC000021,2012-08-24,4.358999999999999,7.2840001,6.337000099999999,7.126000000000003,25.106000200000004
MAC000021,2012-08-25,4.371,2.6040000000000005,2.8510000000000004,6.606000000000003,16.432000000000006
MAC000021,2012-08-26,6.323,2.6659999999999995,2.734,6.702999999999994,18.425999999999995
MAC000021,2012-08-27,4.373,2.6400000000000006,2.806,6.511999999999998,16.331
MAC000021,2012-08-28,4.406000000000001,3.521,4.839,10.411,23.177
MAC000021,2012-08-29,6.013999999999999,3.275,4.703,9.233999999999991,23.225999999999992
MAC000021,2012-08-30,5.0809999999999995,4.112,3.816,8.715,21.724
MAC000021,2012-08-31,6.634,2.8649999999999998,2.8099999999999996,6.947999999999994,19.256999999999994
MAC000021,2012-09-01,4.402,2.5929999999999995,2.624,6.417,16.036
MAC000021,2012-09-02,4.32,2.5380000000000003,3.045,8.769,18.672
MAC000021,2012-09-03,6.443,3.1469999999999994,5.166,10.608000099999995,25.364000099999995
MAC000021,2012-09-04,6.498999999999999,3.5379999999999994,5.223000000000001,8.085999999999993,23.345999999999993
MAC000021,2012-09-05,6.179,3.16,6.213,8.678999999999998,24.230999999999998
MAC000021,2012-09-06,5.2669999999999995,4.082,4.667,8.256999999999996,22.272999999999996
MAC000021,2012-09-07,5.553,2.9819999999999998,2.613,6.708000000000002,17.856
MAC000021,2012-09-08,4.318,2.587,2.5459999999999994,6.540999999999997,15.991999999999996
MAC000021,2012-09-09,4.332,2.5340000000000003,3.0519999999999996,7.939999999999992,17.85799999999999
MAC000021,2012-09-10,6.227,2.708,3.089,9.255999999999997,21.279999999999998
MAC000021,2012-09-11,5.947999999999999,2.5879999999999996,6.872000099999999,11.006000099999996,26.414000199999993
MAC000021,2012-09-12,5.4159999999999995,3.067,5.973,9.917000000000009,24.373000000000008
MAC000021,2012-09-13,6.3870000000000005,3.0309999999999997,2.8899999999999997,8.861,21.169
MAC000021,2012-09-14,6.3999999999999995,3.029,2.836,6.631000000000006,18.896000000000004
MAC000021,2012-09-15,4.59,2.7409999999999997,5.695,9.336999999999996,22.362999999999996
MAC000021,2012-09-16,4.528,2.674,2.848,6.884000000000003,16.934000000000005
MAC000021,2012-09-17,4.44,2.8009999999999997,3.3369999999999997,6.7979999999999965,17.375999999999998
MAC000021,2012-09-18,6.492000000000001,4.840999999999999,4.104,7.1549999999999985,22.592
MAC000021,2012-09-19,4.930000000000001,2.877,2.915,6.970999999999999,17.693
MAC000021,2012-09-21,4.62,2.73,2.811,6.929000000000006,17.090000000000003
MAC000021,2012-09-22,4.685,2.971,2.901,6.993999999999996,17.550999999999995
MAC000021,2012-09-23,4.635,2.894,2.8579999999999997,6.997000000000001,17.384
MAC000021,2012-09-24,4.544999999999999,10.7369999,6.618999999999999,6.740999999999993,28.64199989999999
MAC000021,2012-09-25,9.127999899999999,7.1090002,3.541,6.857999999999997,26.636000099999997
MAC000021,2012-09-26,4.576,2.8110000000000004,2.9059999999999997,7.628999999999997,17.921999999999997
MAC000021,2012-09-27,5.29,2.8030000000000004,2.78,9.107000000000001,19.98
MAC000021,2012-09-28,7.369999999999999,4.042,3.167,7.858999999999996,22.437999999999995
MAC000021,2012-09-29,5.076,3.0529999999999995,3.1759999999999997,7.545999999999996,18.850999999999996
MAC000021,2012-09-30,5.1080000000000005,3.053,4.952,10.533999899999996,23.646999899999997
MAC000021,2012-10-01,11.8350001,4.415,4.191,8.52500000000001,28.96600010000001
MAC000021,2012-10-02,7.007999999999999,4.317,5.544,9.919999999999998,26.788999999999998
MAC000021,2012-10-03,6.186,3.1399999999999997,2.934,8.035999999999994,20.295999999999996
MAC000021,2012-10-04,7.090999999999999,3.875,3.357,8.068999999999996,22.391999999999996
MAC000021,2012-10-05,9.543,3.655,4.367,7.200999999999996,24.765999999999995
MAC000021,2012-10-06,5.4319999999999995,2.928,2.942,7.16,18.462
