LCLid,day,morning,afternoon,evening,night,total_consumption
MAC000094,2011-12-13,1.9469999999999996,0.7709999999999999,1.9940000000000002,3.7909999999999973,8.502999999999997
MAC000094,2011-12-14,1.987,0.8819999999999999,1.072,2.570000000000001,6.511000000000001
MAC000094,2011-12-15,1.8530000000000002,0.758,1.683,2.9699999999999998,7.264
MAC000094,2011-12-16,2.094,0.8289999999999998,1.3199999999999998,3.2550000000000003,7.497999999999999
MAC000094,2011-12-17,1.7909999999999997,0.9829999999999998,1.3899999999999997,2.0920000000000005,6.256
MAC000094,2011-12-18,1.9489999999999996,1.663,1.47,2.519000000000001,7.601000000000001
MAC000094,2011-12-19,2.617,1.645,1.998,4.8660000000000005,11.126000000000001
MAC000094,2011-12-20,2.121,0.7659999999999999,1.042,2.5649999999999995,6.494
MAC000094,2011-12-21,2.0300000000000002,0.8729999999999999,1.456,2.540000000000002,6.899000000000002
MAC000094,2011-12-22,1.4949999999999999,0.7969999999999998,0.8709999999999999,2.946,6.109
MAC000094,2011-12-23,2.126,0.761,1.08,3.3840000000000012,7.351000000000001
MAC000094,2011-12-24,2.1060000000000003,1.521,2.029,2.7609999999999983,8.416999999999998
MAC000094,2011-12-25,1.837,0.975,2.042,2.2490000000000023,7.1030000000000015
MAC000094,2011-12-26,1.5169999999999997,0.8219999999999996,1.356,2.269000000000001,5.964
MAC000094,2011-12-27,1.841,0.9889999999999999,1.7669999999999997,2.2470000000000017,6.844000000000001
MAC000094,2011-12-28,1.6009999999999995,0.8349999999999997,0.992,2.734,6.161999999999999
MAC000094,2011-12-29,1.957,0.7759999999999999,2.0200000000000005,2.6019999999999985,7.354999999999999
MAC000094,2011-12-30,2.1959999999999997,0.7799999999999999,2.005,3.08,8.061
MAC000094,2011-12-31,2.292,1.3059999999999998,1.775,2.672,8.045
MAC000094,2012-01-01,2.013,2.547,0.988,2.519,8.067
MAC000094,2012-01-02,1.4819999999999998,0.7549999999999999,1.5859999999999999,3.361,7.183999999999999
MAC000094,2012-01-03,1.9149999999999996,0.7929999999999999,1.588,3.718,8.014
MAC000094,2012-01-04,2.085,0.7769999999999999,1.538,2.647999999999998,7.047999999999998
MAC000094,2012-01-05,1.9979999999999998,0.9039999999999998,1.3190000000000002,2.925,7.146
MAC000094,2012-01-06,1.909,0.8729999999999998,0.9830000000000001,3.1060000000000003,6.871
MAC000094,2012-01-07,1.7459999999999998,1.2459999999999998,1.487,3.179999999999999,7.658999999999998
MAC000094,2012-01-08,2.0319999999999996,2.5379999999999994,1.9509999999999998,3.0859999999999967,9.606999999999996
MAC000094,2012-01-09,2.037,0.9089999999999998,1.2889999999999997,3.216000000000002,7.451000000000001
MAC000094,2012-01-10,2.2529999999999997,0.7689999999999998,1.7809999999999997,3.406999999999999,8.209999999999997
MAC000094,2012-01-11,1.9500000000000002,0.7859999999999998,1.8050000000000002,3.177,7.718
MAC000094,2012-01-12,2.154,0.7689999999999999,1.58,3.173999999999997,7.676999999999997
MAC000094,2012-01-13,1.9309999999999998,0.7779999999999998,1.049,2.7820000000000005,6.54
MAC000094,2012-01-14,2.0359999999999996,1.1769999999999998,1.455,2.5870000000000015,7.255000000000001
MAC000094,2012-01-15,1.531,0.7449999999999999,2.7969999999999997,2.436000000000001,7.509
MAC000094,2012-01-16,1.8910000000000005,0.844,1.4729999999999999,3.576999999999998,7.784999999999998
MAC000094,2012-01-17,1.8570000000000002,0.7319999999999998,2.3609999999999998,2.952000000000001,7.902
MAC000094,2012-01-18,1.991,0.865,2.1929999999999996,3.269000000000002,8.318000000000001
MAC000094,2012-01-19,1.8329999999999995,1.0779999999999998,1.5259999999999998,3.3500000000000014,7.787000000000001
MAC000094,2012-01-20,2.0100000000000002,0.7839999999999999,1.063,2.0699999999999994,5.927
MAC000094,2012-01-21,2.084,1.263,1.266,2.2600000000000016,6.873000000000001
MAC000094,2012-01-22,1.8139999999999998,0.9189999999999998,0.9239999999999998,2.2500000000000013,5.907000000000001
MAC000094,2012-01-23,2.5919999999999996,1.2299999999999998,2.305,2.8380000000000005,8.965
MAC000094,2012-01-24,1.955,0.8739999999999998,1.5369999999999997,2.5349999999999993,6.900999999999999
MAC000094,2012-01-25,2.013,0.873,1.486,3.2990000000000004,7.671
MAC000094,2012-01-26,2.141,0.845,1.5019999999999998,2.718,7.2059999999999995
