LCLid,year,month,morning,afternoon,evening,night,total_consumption
MAC000068,2011,12,167.64100009999999,78.64,131.5150002,144.57099979999998,522.3670001
MAC000068,2012,1,237.7929998,112.463,188.0229995,195.98,734.2589993
MAC000068,2012,2,216.9689998,89.4119999,167.5300001,179.5520003,653.4630001
MAC000068,2012,3,227.4659999,81.125,153.9679999,186.00800000000004,648.5669998000001
MAC000068,2012,4,202.911,78.815,147.17,152.9339998,581.8299998
MAC000068,2012,5,194.42100019999998,87.366,120.5559999,161.31699990000004,563.66
MAC000068,2012,6,185.2409999,77.841,120.1270003,151.45600009999995,534.6650003
MAC000068,2012,7,188.616,75.1,120.117,163.08599999999998,546.919
MAC000068,2012,8,185.5629999,77.161,106.213,144.13300010000003,513.07
MAC000068,2012,9,170.376,70.303,117.3079998,134.19199999999998,492.1789998
MAC000068,2012,10,191.3580001,80.31099999999999,153.0159998,141.9570001,566.642
MAC000068,2012,11,194.9439999,91.169,165.8679999,157.7869998,609.7679996
MAC000068,2012,12,228.1209997,104.21700009999999,176.50700030000002,172.27699990000002,681.122
MAC000068,2013,1,210.3249999,97.2,161.864,153.90099979999997,623.2899997
MAC000068,2013,2,210.4009997,94.1050001,155.609,148.35599999999997,608.4709998
MAC000068,2013,3,207.3900002,93.3310001,160.9119999,176.1129999,637.7460001000001
MAC000068,2013,4,184.8170001,80.412,116.513,142.214,523.9560001
MAC000068,2013,5,203.016,84.52199999999999,119.0080001,141.06700009999994,547.6130002
MAC000068,2013,6,178.9380002,78.57000000000001,94.096,125.39899999999997,477.0030002
MAC000068,2013,7,154.7179999,78.031,89.956,131.23,453.9349999
MAC000068,2013,8,154.88299990000002,75.03999999999999,102.118,128.1359999,460.1769998
MAC000068,2013,9,168.5050003,75.142,128.6329997,126.77799989999995,499.05799989999997
MAC000068,2013,10,193.185,82.989,142.9410002,139.8340001,558.9490003
MAC000068,2013,11,168.12199999999999,97.7020001,163.8920001,163.851,593.5670002
MAC000068,2013,12,215.1159999,119.1689998,175.22099989999998,184.17400000000004,693.6799996000001
MAC000068,2014,1,209.6599998,98.748,180.2400003,181.34500000000003,669.9930001
MAC000068,2014,2,149.85899990000001,79.201,130.8130002,159.16900030000002,519.0420004
MAC000117,2011,12,95.929,75.274,91.507,92.34399999999998,355.054
MAC000117,2012,1,118.5310001,88.9379999,125.955,116.63099989999998,450.0549999
MAC000117,2012,2,117.625,74.348,109.5470002,152.70600000000002,454.2260002
MAC000117,2012,3,49.474999999999994,41.291,64.99,77.10400000000003,232.86
MAC000117,2012,4,54.98,41.974999999999994,60.408,66.06600000000002,223.429
MAC000117,2012,5,42.163,34.339999899999995,46.033,60.44900000000001,182.98499990000002
MAC000117,2012,6,45.53399999999999,34.248,52.47,63.133,195.385
MAC000117,2012,7,50.12299999999999,35.132999999999996,57.427,72.83800000000001,215.52100000000002
MAC000117,2012,8,52.654999999999994,34.476,56.044999999999995,72.837,216.013
MAC000117,2012,9,41.928999999999995,33.4,50.7150001,55.844,181.8880001
MAC000117,2012,10,44.349999999999994,32.056,77.243,60.68499999999999,214.33399999999997
MAC000117,2012,11,49.214999999999996,30.5809999,71.9209999,71.339,223.0559998
MAC000117,2012,12,57.748,47.8769997,67.77099989999999,78.149,251.5449996
MAC000117,2013,1,56.976,43.515,65.8699998,80.77300000000001,247.1339998
MAC000117,2013,2,51.476,29.780999999999995,59.873,76.519,217.649
MAC000117,2013,3,51.669999999999995,36.808,64.7440002,80.46600000000001,233.6880002
MAC000117,2013,4,46.657999999999994,34.223,51.8069999,64.78500000000001,197.4729999
MAC000117,2013,5,45.967999999999996,34.317,51.327999999999996,60.25099999999999,191.86399999999998
MAC000117,2013,6,45.473,30.670999999999996,51.177,64.557,191.878
MAC000117,2013,7,47.474999999999994,37.314,51.573,73.009,209.37099999999998
MAC000117,2013,8,47.766,34.602,59.452,72.406,214.226
