LCLid,year,month,morning,afternoon,evening,night,total_consumption
MAC000272,2011,12,82.3769999,64.627,82.0049999,69.52899999999998,298.53799979999997
MAC000272,2012,1,97.803,78.523,102.7250001,79.976,359.0270001
MAC000272,2012,2,92.9990001,70.4850001,88.2089999,75.362,327.0550001
MAC000272,2012,3,105.577,60.32,93.974,71.17200000000001,331.043
MAC000272,2012,4,81.074,52.4370001,73.5749997,57.33999999999999,264.4259998
MAC000272,2012,5,84.0169999,54.543999799999995,71.7270001,58.18399999999999,268.4719998
MAC000272,2012,6,70.2519999,38.8,63.06,57.059000000000005,229.1709999
MAC000272,2012,7,79.0349999,46.232999899999996,78.6800002,67.564,271.512
MAC000272,2012,8,60.797999999999995,35.982,63.2899999,64.043,224.1129999
MAC000272,2012,9,87.22200029999999,53.044,86.7100004,62.206,289.1820007
MAC000272,2012,10,100.821,70.699,104.334,65.80799999999998,341.662
MAC000272,2012,11,97.057,80.2179999,89.5720001,83.87100000000001,350.718
MAC000272,2012,12,99.498,92.6710001,104.891,92.30900000000001,389.3690001
MAC000272,2013,1,154.6509999,98.3129999,123.4869997,99.83599999999998,476.2869995
MAC000272,2013,2,135.4900002,90.9680001,112.302,97.55999999999999,436.3200003
MAC000272,2013,3,118.0909999,110.9389997,126.7419996,103.9699998,459.74199899999996
MAC000272,2013,4,89.33399969999999,59.864000000000004,80.3950001,62.38899999999999,291.9819998
MAC000272,2013,5,82.122,51.338999799999996,66.8560001,63.243,263.5599999
MAC000272,2013,6,86.9879998,50.5220001,75.3349997,69.309,282.15399959999996
MAC000272,2013,7,68.345,39.044999999999995,59.81,71.16300000000001,238.363
MAC000272,2013,8,59.577999999999996,34.654999999999994,66.69,60.997,221.92
MAC000272,2013,9,74.62799989999999,46.99999999999999,95.9840001,63.611,281.22299999999996
MAC000272,2013,10,87.3440002,57.716,100.936,67.664,313.6600002
MAC000272,2013,11,80.843,64.0909999,91.063,74.7939999,310.7909998
MAC000272,2013,12,106.5259999,87.00099999999999,108.7680001,90.606,392.90099999999995
MAC000272,2014,1,90.402,100.2760001,139.0310001,94.49499999999999,424.2040002
MAC000272,2014,2,86.29,66.268,95.32399960000001,75.835,323.7169996
MAC000375,2012,3,36.624,22.723999999999997,22.232999999999997,54.199000000000005,135.78
MAC000375,2012,4,63.021,30.215999999999998,31.946999999999996,84.902,210.08599999999998
MAC000375,2012,5,51.279,24.066,22.189999999999998,59.133,156.668
MAC000375,2012,6,42.268,20.97,21.113999999999997,50.836,135.188
MAC000375,2012,7,34.914,18.572999999999997,20.227999999999998,48.856,122.571
MAC000375,2012,8,34.373,19.227999999999998,21.023999999999997,45.99900000000001,120.62400000000001
MAC000375,2012,9,34.49,19.267999999999997,23.250999999999998,47.361,124.37
MAC000375,2012,10,43.744,19.336999999999996,28.987,52.017,144.08499999999998
MAC000375,2012,11,49.068,23.488999999999997,35.229,56.17400000000001,163.96
MAC000375,2012,12,50.536,29.720999999999997,40.744,58.122,179.123
MAC000375,2013,1,55.675,31.537999999999997,41.073,60.324,188.60999999999999
MAC000375,2013,2,48.486,27.557,36.714,57.47100000000001,170.228
MAC000375,2013,3,61.464,32.221,36.896,61.60699999999999,192.188
MAC000375,2013,4,49.73,22.142999999999997,29.295999999999996,60.35500000000001,161.524
MAC000375,2013,5,48.931999999999995,20.572999999999997,24.397,59.992000000000004,153.894
MAC000375,2013,6,42.349,18.836,18.381999999999998,54.32600000000001,133.893
MAC000375,2013,7,30.673,18.032999999999998,17.892999999999997,42.74600000000001,109.345
MAC000375,2013,8,26.596999999999998,18.081999999999997,17.002,41.74999999999999,103.431
MAC000375,2013,9,34.26,16.191,19.295999999999996,43.614999999999995,113.362
MAC000375,2013,10,32.108,17.355999999999998,27.496,42.317,119.277
MAC000375,2013,11,36.788999999999994,19.372,31.977999999999998,44.07499999999999,132.21399999999997
MAC000375,2013,12,42.547,23.176,33.774,53.401999999999994,152.899
MAC000375,2014,1,44.510999999999996,18.985999999999997,34.403999999999996,47.83299999999999,145.73399999999998
MAC000375,2014,2,36.806999999999995,20.005999999999997,28.528,49.681999999999995,135.023
MAC000809,2012,4,4.616,2.2519999999999993,3.2929999999999993,5.435999999999999,15.596999999999998
MAC000809,2012,5,24.372999999999994,15.356999999999998,17.787999999999997,32.74199999999999,90.25999999999998
MAC000809,2012,6,24.422999999999995,13.230999999999995,15.127999999999997,30.423999999999985,83.20599999999997
MAC000809,2012,7,29.761999999999993,13.167999999999996,16.573999999999998,30.263999999999985,89.76799999999997
MAC000809,2012,8,27.827999999999996,15.509999999999998,18.621,32.074999999999996,94.03399999999999
MAC000809,2012,9,28.002999999999997,13.592999999999998,21.516,30.258,93.36999999999999
MAC000809,2012,10,31.534999999999997,14.501999999999997,29.499,32.401999999999994,107.93799999999999
MAC000809,2012,11,27.113,18.753999999999998,31.758999999999997,38.62799999999999,116.25399999999999
MAC000809,2012,12,23.912999999999997,17.177,23.88,34.999999999999986,99.96999999999998
MAC000809,2013,1,30.842,17.961999999999996,22.326999999999998,34.373999999999995,105.505
MAC000809,2013,2,38.433,26.322,28.576999999999998,35.574,128.906
MAC000809,2013,3,36.561,20.807999999999996,28.749999999999996,40.781,126.89999999999999
MAC000809,2013,4,32.644999999999996,13.477999999999998,20.785999999999998,31.770999999999994,98.67999999999999
MAC000809,2013,5,28.697999999999997,12.915999999999999,14.557999999999996,30.89099999999999,87.06299999999999
MAC000809,2013,6,30.596999999999998,13.040999999999997,13.320999999999998,26.23399999999999,83.19299999999998
MAC000809,2013,7,29.135999999999996,12.558999999999997,13.406999999999998,26.77499999999999,81.877
MAC000809,2013,8,25.424999999999994,13.725999999999996,15.145999999999997,29.17999999999999,83.47699999999998
MAC000809,2013,9,27.726999999999997,15.145999999999997,18.467999999999996,25.58299999999999,86.92399999999998
MAC000809,2013,10,29.589999999999996,18.113999999999997,23.768999999999995,29.734999999999992,101.20799999999998
MAC000809,2013,11,35.090999999999994,22.157999999999998,24.349999999999998,33.97699999999999,115.576
MAC000809,2013,12,30.593999999999998,21.839,19.132999999999996,31.645000000000003,103.211
MAC000809,2014,1,40.733999999999995,20.401,23.787999999999997,39.72,124.64299999999999
MAC000809,2014,2,43.0059999,19.785,22.417999999999996,37.61700000000001,122.8259999
MAC000844,2012,4,10.896,8.39,11.847000000000001,18.546000000000003,49.679
MAC000844,2012,5,86.5879999,57.9969999,64.6220001,102.27099999999999,311.4779999
MAC000844,2012,6,62.477,58.6129999,58.686999899999996,84.00200000000001,263.7789998
MAC000844,2012,7,75.1529998,56.9700001,66.747,112.8079999,311.6779998
MAC000844,2012,8,65.187,37.976,41.513,91.31800000000001,235.994
MAC000844,2012,9,59.9359999,32.202999899999995,51.337,88.74000010000002,232.21599989999999
MAC000844,2012,10,115.0030002,79.6880003,86.888,109.552,391.1310005
MAC000844,2012,11,103.7680001,74.703,112.2300001,128.1750001,418.8760003
MAC000844,2012,12,122.234,94.46100009999999,134.814,145.0809999,496.59
MAC000844,2013,1,123.30899989999999,96.6440006,149.3139999,192.2959999,561.5630003
MAC000844,2013,2,98.054,94.0149999,120.3819999,163.1000001,475.5509999
MAC000844,2013,3,108.152,92.9059998,127.2479998,174.14399989999998,502.4499995
MAC000844,2013,4,104.725,80.4449997,102.668,144.10400009999998,431.9419998
MAC000844,2013,5,107.58,64.77,78.0350001,135.1409999,385.526
MAC000844,2013,6,83.8220001,70.77699989999999,78.4699999,134.0900002,367.15900009999996
MAC000844,2013,7,78.737,60.555999899999996,61.0249999,116.81600000000002,317.1339998
MAC000844,2013,8,88.422,74.702,54.5440001,116.104,333.7720001
MAC000844,2013,9,45.022,36.278999999999996,45.617,65.972,192.89
MAC000844,2013,10,95.725,77.3279999,84.748,112.47700000000002,370.2779999
MAC000844,2013,11,92.7229999,64.4819998,95.8420002,143.81000010000002,396.857
MAC000844,2013,12,183.3160007,182.398,211.9669997,199.1059998,776.7870002
MAC000844,2014,1,106.4819999,115.5969998,185.4660001,226.1010002,633.646
MAC000844,2014,2,71.962,95.095,97.716,141.7000001,406.4730001
MAC000862,2012,4,19.593000000000004,12.360999799999998,9.244,9.892999999999999,51.0909998
MAC000862,2012,5,92.651,48.844,60.727,72.375,274.597
MAC000862,2012,6,89.799,54.6870001,70.9910001,62.465999999999994,277.9430002
MAC000862,2012,7,131.6709999,73.9469999,75.6049999,77.12699999999998,358.34999969999996
MAC000862,2012,8,138.7840002,75.7290001,84.5270002,79.38599999999998,378.4260005
MAC000862,2012,9,169.048,90.44800000000001,91.77,122.02299999999998,473.289
MAC000862,2012,10,111.782,68.104,85.3999999,75.45499989999999,340.7409998
MAC000862,2012,11,142.6190001,102.47700019999999,129.6440004,91.6159999,466.3560006
MAC000862,2012,12,150.299,99.249,132.3509996,92.35499999999999,474.2539996
MAC000862,2013,1,151.1510001,87.5349999,115.247,93.30899999999997,447.24199999999996
MAC000862,2013,2,120.5619999,70.4210001,101.6119999,80.83099999999999,373.42599989999997
MAC000862,2013,3,133.0049999,77.592,103.898,91.91600000000003,406.4109999
MAC000862,2013,4,134.05100000000002,67.758,78.4180001,78.524,358.7510001
