LCLid,year,month,morning,afternoon,evening,night,total_consumption
MAC000039,2011,12,62.652,53.2200001,58.700000100000004,64.097,238.66900019999997
MAC000039,2012,1,68.467,61.6450001,93.19400040000001,75.60600000000001,298.91200050000003
MAC000039,2012,2,64.262,59.2700001,61.7240002,68.967,254.2230003
MAC000039,2012,3,69.603,53.832,61.4460002,73.47400010000001,258.3550003
MAC000039,2012,4,70.7449999,65.335,70.44,69.174,275.6939999
MAC000039,2012,5,72.34499989999999,45.506000199999995,67.97200000000001,73.52499990000001,259.348
MAC000039,2012,6,69.619,48.884,68.6820001,81.72599989999999,268.911
MAC000039,2012,7,53.26,38.452999999999996,57.93,68.18900000000002,217.83200000000002
MAC000039,2012,8,68.69299989999999,47.4250001,81.2400002,80.302,277.6600002
MAC000039,2012,9,64.1100001,50.236,89.6880001,86.40200000000002,290.4360002
MAC000039,2012,10,70.485,49.4620001,91.0520001,84.2170001,295.2160003
MAC000039,2012,11,66.88699989999999,65.623,65.955,78.266,276.7309999
MAC000039,2012,12,76.6669998,66.03699999999999,86.0320001,87.28000010000001,316.01599999999996
MAC000039,2013,1,77.326,67.319,79.7619998,90.3009999,314.70799969999996
MAC000039,2013,2,82.65300009999999,43.3570001,71.3620001,75.56499989999999,272.9370002
MAC000039,2013,3,68.1559999,58.412999899999996,68.8280002,72.3040001,267.7010001
MAC000039,2013,4,74.6180001,55.4500001,80.6430003,78.428,289.1390005
MAC000039,2013,5,80.7450001,48.922,76.1309998,76.671,282.4689999
MAC000039,2013,6,51.690999999999995,39.713,57.3259998,66.12000000000002,214.84999980000003
MAC000039,2013,7,63.08,48.1260001,67.2319999,84.275,262.71299999999997
MAC000039,2013,8,67.407,39.804000099999996,75.2599999,73.54000010000001,256.0110001
MAC000039,2013,9,61.538000100000005,42.849,66.9469999,64.783,236.117
MAC000039,2013,10,78.455,55.422,85.7519999,78.056,297.6849999
MAC000039,2013,11,83.71,55.7570004,80.6100002,85.51099990000002,305.5880005
MAC000039,2013,12,89.74,65.1649999,78.078,98.87,331.8529999
MAC000039,2014,1,86.3709999,47.8920002,74.4489999,80.298,289.01
MAC000039,2014,2,65.522,38.925,50.252,60.413999999999994,215.113
MAC000821,2012,4,10.655,7.684999999999999,7.013999999999999,6.3070000000000075,31.661000000000005
MAC000821,2012,5,67.089,41.741,43.932,43.635000000000005,196.397
MAC000821,2012,6,47.589999999999996,26.723999999999997,37.87,35.980999999999995,148.165
MAC000821,2012,7,62.723,38.824,43.666999999999994,45.31000000000001,190.524
MAC000821,2012,8,64.847,43.397,44.169999999999995,52.254000000000005,204.668
MAC000821,2012,9,59.714,36.675,43.465999999999994,43.242999999999995,183.09799999999998
MAC000821,2012,10,58.3209999,37.8030001,52.819,41.73500000000001,190.678
MAC000821,2012,11,59.482,53.887,56.919,41.12100000000001,211.409
MAC000821,2012,12,56.701999799999996,59.066,59.418,40.754000000000005,215.9399998
MAC000821,2013,1,58.2779999,64.04400009999999,63.064,43.343,228.72899999999998
MAC000821,2013,2,53.121,56.1729999,58.1160001,39.48499999999999,206.89499999999998
MAC000821,2013,3,67.648,57.872,55.21,41.77200000000001,222.502
MAC000821,2013,4,64.947,41.344,41.827,36.927,185.045
MAC000821,2013,5,61.557,40.404999999999994,41.919,44.898,188.779
MAC000821,2013,6,62.681999999999995,36.583,41.879999999999995,49.660999999999994,190.80599999999998
MAC000821,2013,7,55.742,35.080999999999996,46.894999999999996,70.78000000000002,208.49800000000002
MAC000821,2013,8,57.44899999999999,35.352,53.144999999999996,61.43700000000001,207.383
MAC000821,2013,9,59.13599999999999,35.263,41.419999999999995,43.510000000000005,179.329
MAC000821,2013,10,65.6410001,38.384,64.9460001,53.391,222.36200019999998
MAC000821,2013,11,42.571,48.789,61.8039999,49.74699999999999,202.91099989999998
MAC000821,2013,12,49.083,51.0329999,55.414,48.855999999999995,204.38599989999997
MAC000821,2014,1,36.055,40.4490001,31.621999999999996,32.288999999999994,140.4150001
MAC000821,2014,2,28.279999999999998,34.26,33.16,31.137999999999984,126.83799999999998
MAC001023,2012,5,57.629,37.596999999999994,39.327,71.55300000000001,206.106
MAC001023,2012,6,62.032,37.693,41.348,76.7,217.773
MAC001023,2012,7,66.229,43.577,47.918,89.061,246.785
MAC001023,2012,8,63.577,42.977,44.047,82.85,233.451
MAC001023,2012,9,61.537,38.908,44.016,76.58500000000001,221.046
MAC001023,2012,10,51.899,38.263,49.967,69.84900000000002,209.978
MAC001023,2012,11,52.131,40.37,57.107,76.385,225.993
MAC001023,2012,12,49.993,38.550999999999995,59.999,78.63400000000001,227.177
MAC001023,2013,1,47.961,41.297999999999995,59.266,81.12599999999999,229.65099999999998
MAC001023,2013,2,42.795,35.404999999999994,45.842999999999996,70.60000000000001,194.643
MAC001023,2013,3,51.931999999999995,35.111,46.616,73.974,207.633
MAC001023,2013,4,53.089999999999996,36.684,42.936,69.69600000000001,202.406
MAC001023,2013,5,54.01,37.047999999999995,40.80799999999999,75.44000000000001,207.30599999999998
MAC001023,2013,6,64.373,42.037,44.18599999999999,82.18900000000001,232.785
MAC001023,2013,7,72.966,48.498999999999995,52.707,100.411,274.58299999999997
MAC001023,2013,8,62.830999999999996,39.179,44.107,83.76099999999998,229.878
MAC001023,2013,9,62.541000000000004,41.637,51.083,80.873,236.134
MAC001023,2013,10,58.915,41.64,53.494,78.65200000000002,232.701
MAC001023,2013,11,50.354,37.065999999999995,56.62,76.43700000000001,220.477
MAC001023,2013,12,53.924,45.174,68.616,85.79299999999998,253.50699999999998
MAC001023,2014,1,53.508,37.605,61.585,82.413,235.111
MAC001023,2014,2,48.278999999999996,35.096,51.125,73.26,207.76
MAC001025,2012,5,25.129,14.652999999999999,24.432999999999996,32.574999999999996,96.78999999999999
MAC001025,2012,6,25.272,15.449999999999998,24.219999999999995,33.334999999999994,98.27699999999999
MAC001025,2012,7,26.255,14.294999999999998,24.745999999999995,35.69399999999999,100.99
MAC001025,2012,8,26.226,16.468999999999998,25.498999999999995,37.79599999999999,105.99
MAC001025,2012,9,11.068999999999988,6.715999999999992,7.766999999999994,16.170999999999975,41.72299999999995
MAC001025,2012,10,28.782999999999998,16.390999999999995,33.711,32.81399999999999,111.69899999999998
MAC001025,2012,11,25.306999999999995,16.043999999999997,26.262999999999998,34.616999999999976,102.23099999999997
MAC001025,2012,12,31.705999999999996,17.121,29.243,36.27099999999999,114.34099999999998
MAC001025,2013,1,31.758999999999997,17.456999999999997,31.406,39.51499999999999,120.13699999999999
MAC001025,2013,2,31.977999999999998,18.534,32.092999999999996,36.728,119.333
MAC001025,2013,3,31.583,20.014,32.086999999999996,41.298,124.982
MAC001025,2013,4,27.831,15.316999999999997,25.322999999999997,35.09399999999999,103.56499999999998
MAC001025,2013,5,26.423,14.643999999999998,22.991999999999997,35.198,99.25699999999999
MAC001025,2013,6,25.534,13.862999999999998,22.265999999999995,32.19199999999999,93.85499999999999
MAC001025,2013,7,26.259,15.232999999999997,24.522,38.513999999999996,104.52799999999999
MAC001025,2013,8,27.008,16.097999999999995,24.519999999999996,37.765,105.39099999999999
MAC001025,2013,9,15.471999999999998,9.107999999999999,9.647999999999998,21.533999999999985,55.76199999999998
MAC001025,2013,10,49.827,23.488,47.1099999,38.528,158.95299989999998
MAC001025,2013,11,34.462999999999994,14.135999999999997,30.436999999999998,32.64699999999999,111.68299999999999
MAC001025,2013,12,36.266999999999996,21.133,37.056,44.42799999999999,138.884
MAC001025,2014,1,37.019999999999996,19.724999999999998,37.227999999999994,43.94500000000001,137.918
MAC001025,2014,2,30.325999999999997,17.924999999999997,32.948,40.95499999999999,122.154
MAC001033,2012,5,47.235,21.206999999999997,25.281,60.58200000000001,154.305
MAC001033,2012,6,46.714,21.834999999999997,22.993,60.49100000000001,152.033
MAC001033,2012,7,56.955,35.727999999999994,26.730999999999998,61.83700000000001,181.251
MAC001033,2012,8,81.821,53.7390001,30.33,54.71899999999999,220.60900009999997
MAC001033,2012,9,83.087,29.682,46.775,60.82199999999999,220.36599999999999
MAC001033,2012,10,128.8760001,39.028,110.78900010000001,147.5029999,426.1960001
MAC001033,2012,11,156.2049998,39.714,150.2979998,182.7730006,528.9900001999999
MAC001033,2012,12,200.4949999,52.775,181.7950003,199.32299999999995,634.3880002
MAC001033,2013,1,213.772,57.592,188.722,205.92300009999997,666.0090001
MAC001033,2013,2,167.9840001,38.102999999999994,152.0419998,170.50599999999994,528.6349999
MAC001033,2013,3,204.2850003,49.724,145.7009997,155.8260001,555.5360001
MAC001033,2013,4,148.8250001,36.875,85.909,96.76500000000001,368.37400010000005
MAC001033,2013,5,92.0840003,24.246999999999996,43.041999999999994,75.628,235.0010003
MAC001033,2013,6,57.420000099999996,25.901,25.848999999999997,50.89500000000002,160.06500010000002
MAC001033,2013,7,48.109000099999996,29.277999899999998,28.097999999999995,64.232,169.71699999999998
MAC001033,2013,8,51.324999999999996,28.006999999999998,32.824999999999996,59.525,171.682
MAC001033,2013,9,61.2089999,32.077,40.458999999999996,67.0680001,200.813
MAC001033,2013,10,82.5780002,48.056,55.547,76.7990001,262.98000030000003
MAC001033,2013,11,169.4140001,47.817,127.99900000000001,140.63799989999995,485.868
MAC001033,2013,12,186.3699998,100.473,110.265,236.84300009999998,633.9509999
MAC001033,2014,1,177.9679998,81.9810001,112.2800001,209.40199990000002,581.6309999
MAC001033,2014,2,139.178,61.173,93.113,95.28399999999998,388.748
MAC001078,2012,5,34.504,20.488999999999997,22.607999999999997,45.076,122.67699999999999
MAC001078,2012,6,47.202999999999996,26.148,29.688,77.098,180.137
MAC001078,2012,7,45.653,27.038999999999998,32.727,82.858,188.277
MAC001078,2012,8,36.988,23.929999999999996,22.775,57.28500000000002,140.978
MAC001078,2012,9,45.61899999999999,29.105999999999998,29.069999999999997,53.928000000000004,157.72299999999998
MAC001078,2012,10,90.695,56.172999999999995,57.302,82.79399999999998,286.964
MAC001078,2012,11,149.113,95.831,69.678,123.53099999999998,438.15299999999996
MAC001078,2012,12,174.416,88.998,65.009,312.2130002,640.6360002
MAC001078,2013,1,180.086,108.1700001,93.598,347.533,729.3870001
MAC001078,2013,2,169.13500009999998,79.31899999999999,62.217999999999996,345.2180000999999,655.8900001999999
MAC001078,2013,3,183.67999999999998,90.903,72.473,372.1580000000001,719.214
MAC001078,2013,4,87.623,43.93,55.034,183.89099980000003,370.4779998
MAC001078,2013,5,41.546,23.435999999999996,24.223,59.417,148.62199999999999
MAC001078,2013,6,41.638999999999996,29.289999999999996,26.342,61.24200000000002,158.513
MAC001078,2013,7,39.806999999999995,28.719999999999995,29.785999999999998,76.876,175.189
MAC001078,2013,8,41.17399999999999,27.965999999999998,31.446999999999996,68.30000000000001,168.887
MAC001078,2013,9,43.736999999999995,27.904999999999998,34.769,59.99300000000001,166.404
MAC001078,2013,10,60.174,36.867,42.367,91.266,230.67399999999998
MAC001078,2013,11,132.538,64.411,71.03999999999999,185.669,453.658
MAC001078,2013,12,229.47299999999998,110.743,105.754,270.0299999,715.9999999
MAC001078,2014,1,196.369,76.24,92.739,263.1669999999999,628.515
MAC001078,2014,2,207.3199998,77.49300000000001,65.833,238.88699999999994,589.5329998
MAC001079,2012,5,6.256999999999996,4.527999999999997,6.040999999999998,9.568,26.39399999999999
MAC001079,2012,6,9.383999999999995,5.689999999999996,8.590999999999998,14.889000000000001,38.553999999999995
MAC001079,2012,7,8.043999999999995,5.850999999999996,6.868999999999997,12.054999999999998,32.81899999999999
MAC001079,2012,8,9.221999999999996,7.962999999999997,9.368999999999996,15.822999999999999,42.376999999999995
