LCLid,year,month,morning,afternoon,evening,night,total_consumption
MAC000606,2012,4,34.853,18.005,28.397999999999996,72.83300000000001,154.089
MAC000606,2012,5,56.086999999999996,30.456999999999997,43.313,117.858,247.715
MAC000606,2012,6,56.574,29.316999999999997,41.8,119.247,246.938
MAC000606,2012,7,54.373,30.785999999999998,47.2899999,115.62400000000001,248.07299989999999
MAC000606,2012,8,63.2739999,34.089999999999996,57.373999999999995,131.50900000000001,286.2469999
MAC000606,2012,9,55.723,26.632999999999996,52.873,113.502,248.731
MAC000606,2012,10,72.178,32.135,71.2100002,125.20899999999999,300.73200019999996
MAC000606,2012,11,73.306,33.7270001,89.1539999,126.858,323.045
MAC000606,2012,12,93.991,52.583000199999994,92.4210001,128.879,367.8740003
MAC000606,2013,1,78.072,33.107,73.334,133.278,317.791
MAC000606,2013,2,43.685,19.476999999999997,41.4259999,73.052,177.6399999
MAC000897,2012,4,8.541,3.8049999999999997,3.322,4.913,20.581000000000003
MAC000897,2012,5,46.379,29.974999999999998,33.327,51.076,160.757
MAC000897,2012,6,34.3049999,22.525999999999996,26.830999999999996,39.88900000000001,123.5509999
MAC000897,2012,7,36.309,24.833999999999996,28.726,46.729000000000006,136.59799999999998
MAC000897,2012,8,31.434999999999995,19.867999999999995,31.186999999999998,47.144,129.634
MAC000897,2012,9,38.845999899999995,25.505999999999997,31.688999999999997,45.425,141.46599989999999
MAC000897,2012,10,47.778,23.358999999999995,45.266999999999996,49.973,166.37699999999998
MAC000897,2012,11,45.262,27.910999999999998,43.349999999999994,53.571999999999996,170.095
MAC000897,2012,12,59.73,37.672,48.879,57.493,203.774
MAC000897,2013,1,61.2190001,39.324999999999996,47.428999999999995,56.233,204.20600009999998
MAC000897,2013,2,48.724,30.733,42.321,46.234,168.012
MAC000897,2013,3,55.4500001,34.096999999999994,39.442,49.641999999999996,178.6310001
MAC000897,2013,4,40.782,23.123999999999995,30.459999999999997,40.66199999999999,135.028
MAC000897,2013,5,49.5829999,30.118,29.199999999999996,38.73100000000001,147.6319999
MAC000897,2013,6,42.753,24.779999999999998,25.836,38.509,131.878
MAC000897,2013,7,28.088,19.951999999999998,24.307,38.977,111.324
MAC000897,2013,8,33.416999999999994,23.000999999999998,27.532999999999998,43.234,127.185
MAC000897,2013,9,33.987000099999996,25.887,32.144999999999996,39.622,131.64100009999999
MAC000897,2013,10,44.635999999999996,29.189,38.266999999999996,42.748999999999995,154.84099999999998
MAC000897,2013,11,46.82,34.03599989999999,42.839999999999996,47.775,171.47099989999998
MAC000897,2013,12,44.605999999999995,35.143,41.028,45.93599999999999,166.713
MAC000897,2014,1,45.296,35.077999999999996,41.586999999999996,47.373999999999995,169.335
MAC000897,2014,2,35.97,29.735999899999996,36.428999999999995,41.521,143.65599989999998
MAC001410,2012,5,17.813999999999997,14.069999999999999,22.325,35.031000000000006,89.24
MAC001410,2012,6,62.0440001,48.043,80.089,124.695,314.8710001
MAC001410,2012,7,56.0650001,40.528,64.4329999,104.17200000000001,265.198
MAC001410,2012,8,62.58,50.343999999999994,87.8799999,140.6569999,341.46099979999997
MAC001410,2012,9,33.111,24.165000099999997,32.93,57.022,147.22800009999997
MAC001410,2012,10,55.17,56.0840001,97.436,134.89700000000002,343.5870001
MAC001410,2012,11,50.458999999999996,68.0150001,124.2629997,157.948,400.6849998
MAC001410,2012,12,61.861999999999995,73.4679998,131.3809999,176.202,442.9129997
MAC001410,2013,1,55.727999999999994,71.088,124.807,151.9010001,403.52400009999997
MAC001410,2013,2,47.711999999999996,54.949999999999996,70.8149999,113.09300000000002,286.5699999
MAC001410,2013,3,76.87000019999999,60.286000099999995,127.0069999,183.12800000000001,447.2910002
MAC001410,2013,4,46.714,43.9450001,64.7,99.503,254.8620001
MAC001410,2013,5,40.952,25.758999999999997,48.403999899999995,71.842,186.9569999
MAC001410,2013,6,52.5630001,47.446999999999996,70.623,109.93199999999999,280.56500009999996
MAC001410,2013,7,46.331999999999994,33.25,45.007999999999996,93.08399999999999,217.67399999999998
MAC001410,2013,8,60.23,54.96,81.185,120.6900002,317.0650002
MAC001410,2013,9,49.916,50.711999999999996,73.544,103.001,277.173
MAC001410,2013,10,64.146,54.969,106.4810001,120.711,346.3070001
MAC001410,2013,11,43.693,45.741,57.4100001,88.30499999999999,235.1490001
MAC001410,2013,12,61.28,51.62,130.4969999,162.0480002,405.4450001
MAC001410,2014,1,50.294999999999995,62.293,111.3779997,135.862,359.8279997
MAC001410,2014,2,30.197,26.578999999999997,27.961,58.16100000000001,142.898
MAC001448,2012,5,12.366,8.193999999999999,8.392999999999999,20.737000000000002,49.69
MAC001448,2012,6,39.76,24.330999999999996,26.586999999999996,67.48400000000001,158.162
MAC001448,2012,7,61.332,35.477999999999994,35.759,81.15200000000002,213.721
MAC001448,2012,8,85.163,47.864999999999995,55.574,112.488,301.09
MAC001448,2012,9,60.206999999999994,39.617999999999995,59.088,84.826,243.739
MAC001448,2012,10,40.604,22.617999999999995,40.532,60.819,164.573
MAC001448,2012,11,40.730999999999995,28.230999999999998,55.403,70.23100000000001,194.59599999999998
MAC001448,2012,12,51.144,55.576,100.169,92.37100000000001,299.26
MAC001448,2013,1,43.705,56.059,94.028,81.251,275.043
MAC001448,2013,2,31.669,19.973,44.712,60.089000000000006,156.443
MAC001448,2013,3,62.568999899999994,64.156,81.1620001,80.641,288.528
MAC001448,2013,4,46.13999999999999,36.891999999999996,35.482,72.14800000000001,190.662
MAC001448,2013,5,77.5050001,60.386,37.879,80.359,256.1290001
MAC001448,2013,6,50.762,30.310999999999996,29.788999999999998,76.304,187.166
MAC001448,2013,7,58.699999999999996,37.156,38.113,89.11699999999999,223.08599999999998
