LCLid,year,month,morning,afternoon,evening,night,total_consumption
MAC000299,2012,3,129.8989999,59.727,97.5840003,101.44399999999997,388.6540002
MAC000299,2012,4,159.266,82.691,102.479,91.11099999999999,435.54699999999997
MAC000299,2012,5,160.2490001,73.79899999999999,104.9679998,125.89699999999996,464.9129999
MAC000299,2012,6,46.768,24.233999999999998,40.1619999,41.915,153.07899989999999
MAC000299,2012,7,39.588,18.366999999999997,24.988,30.636000000000003,113.579
MAC000299,2012,8,49.791,23.095999999999997,49.517,51.07599999999999,173.48
MAC000299,2012,9,136.64000000000001,83.271,116.24700010000001,103.803,439.96100010000004
MAC000299,2012,10,112.777,79.195,122.893,70.17599999999997,385.041
MAC000299,2012,11,104.504,81.875,128.1700003,106.05200009999999,420.6010004
MAC000299,2012,12,137.8260001,113.472,150.721,152.12999989999997,554.149
MAC000299,2013,1,161.779,130.169,171.0409999,189.35299999999998,652.3419999
MAC000299,2013,2,179.785,123.357,164.254,158.67299989999998,626.0689999
MAC000299,2013,3,178.822,137.066,173.467,182.21699999999998,671.572
MAC000299,2013,4,156.89499999999998,106.04,149.4639999,82.86700000000005,495.26599990000005
MAC000299,2013,5,181.583,107.632,130.913,147.33599999999998,567.4639999999999
MAC000299,2013,6,129.374,70.715,73.436,92.358,365.883
MAC000299,2013,7,31.491999999999997,18.559999999999995,30.364,13.395999999999995,93.81199999999998
MAC000299,2013,8,91.699,35.363,50.905,20.415,198.38199999999998
MAC000299,2013,9,133.21,85.769,107.3240003,88.36099999999998,414.6640003
MAC000299,2013,10,120.22500000000001,90.122,119.75599989999999,135.376,465.4789999
MAC000299,2013,11,121.1259999,99.585,145.5260001,90.46799999999999,456.705
MAC000299,2013,12,86.0610002,73.392,90.8369999,60.249,310.5390001
MAC000299,2014,1,124.32900000000001,123.072,155.361,89.80599999999997,492.568
MAC000299,2014,2,131.521,114.366,142.6259999,124.38499989999998,512.8979998
MAC000300,2012,3,73.00199959999999,16.232000099999997,13.321999999999997,87.91999990000001,190.4759996
MAC000300,2012,4,52.1920002,33.571,21.620999999999995,55.508,162.8920002
MAC000300,2012,5,58.1300001,41.2789999,37.5110002,79.6620002,216.58200039999997
MAC000300,2012,6,47.7309999,21.0630001,34.5370001,59.38999989999999,162.72099999999998
MAC000300,2012,7,33.07700009999999,20.707999999999995,29.915999799999998,52.653999899999995,136.3549998
MAC000300,2012,8,37.8489999,19.574999899999995,25.033999999999995,68.13799999999999,150.5959998
MAC000300,2012,9,45.5069999,25.511,38.0099999,76.666,185.6939998
MAC000300,2012,10,81.5950003,38.016,43.905000199999996,129.416,292.93200049999996
MAC000300,2012,11,76.306,55.7379998,48.193999999999996,164.90300010000004,345.1409999
MAC000300,2012,12,94.29900009999999,79.2479998,70.3879998,171.2229999,415.1579996
MAC000300,2013,1,94.6439999,61.852999999999994,70.8679999,247.85399980000003,475.2189996
MAC000300,2013,2,66.7070002,44.553999999999995,39.675999899999994,170.256,321.1930001
MAC000300,2013,3,78.69600039999999,32.21699999999999,35.82899999999999,126.6939999,273.4360003
MAC000300,2013,4,96.5120002,35.6260001,62.8150001,166.74099999999999,361.6940004
MAC000300,2013,5,73.86100019999999,31.238,42.8470004,89.003,236.9490006
MAC000300,2013,6,52.4580001,26.418000199999998,26.128000099999998,77.86599989999999,182.87000029999996
MAC000300,2013,7,46.3300001,15.107999999999997,25.7960001,65.58,152.8140002
MAC000300,2013,8,30.484999799999997,21.031,17.626999999999995,59.017999899999985,128.1609997
MAC000300,2013,9,46.63699999999999,22.336999999999996,25.246999999999996,68.98899990000001,163.20999989999999
MAC000300,2013,10,58.341,27.616,25.925,101.04600009999997,212.92800009999996
MAC000300,2013,11,58.168999899999996,42.19,45.6910001,130.5329999,276.5829999
MAC000300,2013,12,69.1929999,52.318000399999995,48.104,184.83599949999996,354.4509998
MAC000300,2014,1,95.6360004,61.080999899999995,43.66599999999999,210.23100029999998,410.6140006
MAC000300,2014,2,84.8770001,35.669,47.69,203.63799980000002,371.8739999
MAC000302,2012,3,45.995999999999995,25.235999999999997,31.368,74.69400000000002,177.294
MAC000302,2012,4,54.187,27.267999999999997,33.967999999999996,84.754,200.177
MAC000302,2012,5,56.897999999999996,26.825999999999997,30.807999999999996,79.09800000000001,193.63
MAC000302,2012,6,52.20399999999999,31.188999999999997,28.961,75.775,188.129
MAC000302,2012,7,55.474999999999994,30.139999999999993,32.51,83.411,201.536
MAC000302,2012,8,54.803999999999995,30.072999999999997,33.699,87.16400000000002,205.74
MAC000302,2012,9,51.123,29.572,37.471,80.13000000000001,198.296
MAC000302,2012,10,64.333,38.896,43.991,94.16700000000002,241.387
MAC000302,2012,11,57.396,41.776999999999994,51.285,102.29999999999998,252.75799999999998
MAC000302,2012,12,76.279,51.2229999,70.1269999,118.15799999999999,315.7869998
MAC000302,2013,1,65.548,48.751,58.827999999999996,105.9,279.027
MAC000302,2013,2,51.205999999999996,40.817,47.561000099999994,86.24600000000001,225.8300001
MAC000302,2013,3,54.602,37.478,49.595,92.90899999999999,234.58399999999997
MAC000302,2013,4,61.039,39.693999999999996,40.046,88.851,229.63
MAC000302,2013,5,60.663,34.525,34.711999999999996,86.202,216.102
MAC000302,2013,6,63.759,27.339,31.156999999999996,88.14999999999999,210.40499999999997
MAC000302,2013,7,60.519,30.919999999999998,31.541999999999998,89.29499999999999,212.27599999999998
MAC000302,2013,8,48.958999999999996,30.505999999999997,29.308999999999997,73.70800000000001,182.482
MAC000302,2013,9,54.163,32.233,39.019999999999996,89.02700000000002,214.443
MAC000302,2013,10,55.5,33.018,39.088,89.91900000000001,217.525
MAC000302,2013,11,56.742,36.905,45.662,88.203,227.512
MAC000302,2013,12,72.2880002,54.612000099999996,60.795,110.43200000000002,298.1270003
MAC000302,2014,1,67.142,54.144,56.972,114.10799999999999,292.366
MAC000302,2014,2,67.1689998,32.7140001,38.995,91.73900000000002,230.6169999
MAC000304,2012,3,99.109,33.051,59.9870001,60.24499999999998,252.39200009999996
MAC000304,2012,4,116.1069999,38.766,65.338,74.97999989999998,295.1909998
MAC000304,2012,5,110.038,37.099,52.794,79.153,279.084
MAC000304,2012,6,92.4,34.577,49.172,68.936,245.08499999999998
MAC000304,2012,7,83.137,33.092999999999996,45.622,90.891,252.743
MAC000304,2012,8,82.907,34.172999999999995,46.945,151.04600000000002,315.071
MAC000304,2012,9,84.301,33.254999999999995,52.142,97.04100000000001,266.739
MAC000304,2012,10,102.577,38.068,51.839999999999996,72.89099999999999,265.376
MAC000304,2012,11,176.6099999,81.272,77.2319999,77.33499999999998,412.44899979999997
MAC000304,2012,12,199.3210001,85.0089998,79.1269999,94.17999999999998,457.6369998
MAC000304,2013,1,200.9870005,83.422,99.1300001,86.87899999999999,470.4180006
MAC000304,2013,2,187.2249996,66.8249999,100.5809998,78.07699999999998,432.7079993
MAC000304,2013,3,173.9699998,66.7720001,96.0500002,93.04200009999998,429.8340002
MAC000304,2013,4,143.5229999,44.527,69.8490001,97.443,355.342
MAC000304,2013,5,114.7540001,41.047,58.886,81.42099999999998,296.10800009999997
MAC000304,2013,6,89.8980001,32.760999999999996,46.925,73.091,242.67500009999998
MAC000304,2013,7,75.288,39.928,58.043,140.215,313.474
MAC000304,2013,8,77.101,33.486,51.834999999999994,126.59700000000002,289.019
MAC000304,2013,9,92.597,34.01,69.49700010000001,98.80299999999998,294.90700009999995
MAC000304,2013,10,130.39,41.7550002,83.7639999,73.739,329.6480001
MAC000304,2013,11,147.84099989999999,68.6290002,93.882,69.02000009999998,379.3720002
MAC000304,2013,12,165.6659998,70.562,95.9860002,75.45999990000001,407.6739999
MAC000304,2014,1,181.0510002,71.078,89.69000009999999,81.37299999999999,423.19200029999996
MAC000304,2014,2,148.48,60.0640003,84.7660001,78.94600010000003,372.2560005
MAC002564,2012,7,10.873999999999995,6.805999999999997,6.930999999999996,15.956999999999987,40.56799999999998
MAC002564,2012,8,16.510999999999996,10.537999999999995,10.417999999999996,24.23399999999998,61.700999999999965
MAC002564,2012,9,14.774999999999991,9.293999999999997,9.229999999999995,21.092999999999982,54.39199999999997
MAC002564,2012,10,5.5799999999999725,3.45399999999998,3.401999999999983,8.100999999999962,20.536999999999896
MAC002564,2012,11,5.295999999999978,3.2669999999999844,3.2679999999999847,7.793999999999968,19.62499999999992
MAC002564,2012,12,5.477999999999977,3.3619999999999846,3.383999999999984,8.056999999999965,20.280999999999914
MAC002564,2013,1,6.6989999999999785,3.799999999999986,3.2499999999999862,7.9139999999999695,21.662999999999922
MAC002564,2013,2,0.06899999999999999,0.0,0.0,0.0,0.06899999999999999
MAC002564,2013,3,0.003,0.0,0.0,0.0,0.003
MAC002564,2013,4,0.0,0.0,0.0,0.0,0.0
MAC002564,2013,5,0.072,0.0,0.0,0.0,0.072
MAC002564,2013,6,0.0,0.0,0.0,0.0,0.0
MAC002564,2013,7,0.063,0.0,0.0,0.0,0.063
MAC002564,2013,8,0.0,0.009,0.0,0.0,0.009
MAC002564,2013,9,0.0,0.0,0.0,0.0,0.0
MAC002564,2013,10,0.102,0.0,0.0,0.0,0.102
MAC002564,2013,11,0.094,0.025,0.0,-6.938893903907228e-18,0.119
MAC002564,2013,12,0.076,0.0,0.0,0.0,0.076
MAC002564,2014,1,0.0,0.0,0.0,0.0,0.0
MAC002564,2014,2,0.1529999999999998,0.0,0.0,0.0,0.1529999999999998
MAC002567,2012,7,65.8130001,47.829000199999996,69.686,104.8059998,288.1340001
MAC002567,2012,8,109.4499999,85.8269998,83.1589999,120.13900009999998,398.5749997
MAC002567,2012,9,98.917,77.74199999999999,77.89299989999999,131.06900009999998,385.621
MAC002567,2012,10,93.328,76.503,101.3349999,142.4140003,413.5800002
MAC002567,2012,11,85.4559999,58.467,119.8699998,123.01299990000001,386.8059996
MAC002567,2012,12,85.525,72.957,111.381,119.34799999999998,389.21099999999996
MAC002567,2013,1,74.033,50.403999999999996,100.99900029999999,132.429,357.86500029999996
MAC002567,2013,2,80.979,54.159,93.0970002,147.35700020000002,375.5920004
MAC002567,2013,3,88.86600010000001,77.0089998,112.56900019999999,137.44400009999998,415.88800019999996
MAC002567,2013,4,98.2019999,77.9799999,93.6899997,122.18500030000001,392.0569998
MAC002567,2013,5,84.7929999,62.544,83.684,102.63500020000002,333.6560001
