LCLid,year,month,morning,afternoon,evening,night,total_consumption
MAC000096,2011,12,162.049,132.0169999,156.881,205.45099909999993,656.3979989999999
MAC000096,2012,1,240.6949998,160.9909999,258.2810002,365.5879998,1025.5549997
MAC000096,2012,2,246.6370001,169.1080001,228.3940002,354.25099930000005,998.3899997
MAC000096,2012,3,223.2869998,126.962,174.1240003,306.8079997,831.1809998
MAC000096,2012,4,281.6700009,186.00099980000002,235.4869992,325.14399960000003,1028.3019995
MAC000096,2012,5,220.7489999,110.3719999,166.0579999,290.8779995,788.0569992
MAC000096,2012,6,210.6819998,134.395,173.3329995,249.426,767.8359993
MAC000096,2012,7,228.5380006,141.088,181.2400006,268.6300001,819.4960013
MAC000096,2012,8,214.86900029999998,128.3629999,158.2229999,282.25300050000004,783.7080006000001
MAC000096,2012,9,201.5189998,128.581,188.36100009999998,242.36299959999997,760.8239995
MAC000096,2012,10,267.3390003,136.7719998,217.1109998,309.873,931.0949999000001
MAC000096,2012,11,190.0020002,124.7489999,189.3470003,270.3249996,774.423
MAC000096,2012,12,266.4129999,200.8619994,280.2760006,376.61700030000003,1124.1680002
MAC000096,2013,1,292.3040003,200.3440003,289.3840006,419.1709999,1201.2030011
MAC000096,2013,2,232.9219997,149.5609999,214.7940001,303.2539996,900.5309993000001
MAC000096,2013,3,252.839,190.2799994,224.2760005,319.11199999999997,986.5069999
MAC000096,2013,4,265.7709999,150.8740001,183.7599998,282.8239999,883.2289997
MAC000096,2013,5,234.247,123.282,168.738,271.38099990000006,797.6479999000001
MAC000096,2013,6,215.93200000000002,144.9590001,164.742,254.3180004,779.9510005
MAC000096,2013,7,233.7760003,127.1289999,140.7659996,287.0340006,788.7050004
MAC000096,2013,8,200.9420001,113.4860002,147.2439997,249.93500009999997,711.6070001
MAC000096,2013,9,228.3240002,142.5770001,209.7779994,330.1229999,910.8019996
MAC000096,2013,10,230.452,126.985,174.6550007,282.3289997,814.4210004
MAC000096,2013,11,215.1629999,132.6539998,202.00500069999998,311.7529999,861.5750003
MAC000096,2013,12,199.108,165.8729999,207.3459995,306.5439999,878.8709993
MAC000096,2014,1,207.2840008,135.6279999,201.5399993,304.81299979999994,849.2649997999999
MAC000096,2014,2,137.0279997,102.3650002,115.7590002,206.74999989999998,561.902
MAC000140,2011,12,27.586,17.360999999999997,21.586,30.423000000000002,96.95599999999999
MAC000140,2012,1,48.480999999999995,37.23,43.336,54.243,183.29
MAC000140,2012,2,39.367999999999995,25.315999999999995,38.85,49.048,152.582
MAC000140,2012,3,40.632,28.907999999999998,39.0489999,58.031,166.61999989999998
