LCLid,year,month,morning,afternoon,evening,night,total_consumption
MAC000003,2012,2,29.535,14.022,15.364,112.37199949999999,171.2929995
MAC000003,2012,3,112.6710001,47.132,47.499,345.0310007,552.3330008
MAC000003,2012,4,115.3459999,43.619,57.534,224.50500079999998,441.0040007
MAC000003,2012,5,96.9280001,45.049,51.913,205.5629996,399.4529997
MAC000003,2012,6,105.5630001,39.94,46.314,198.7119999,390.529
MAC000003,2012,7,105.7479999,43.87,47.756,185.55099969999998,382.9249996
MAC000003,2012,8,115.46600000000001,43.8820001,48.934999999999995,187.89299989999998,396.176
MAC000003,2012,9,109.611,35.378,54.606,192.26099969999999,391.8559997
MAC000003,2012,10,136.3309997,39.905,49.122,331.1760015,556.5340011999999
MAC000003,2012,11,172.4449999,49.54,42.717999999999996,684.5529999,949.2559997999999
MAC000003,2012,12,223.185,58.883,53.865,903.2309992,1239.1639992
MAC000003,2013,1,175.0660004,43.909,39.576,808.5840024,1067.1350028000002
MAC000003,2013,2,164.3499998,50.225,44.025999999999996,813.4210011,1072.0220009
MAC000003,2013,3,152.304,37.308999899999996,44.783,670.5119991999999,904.9079990999999
MAC000003,2013,4,146.1430004,36.019999999999996,52.480999999999995,482.18999909999997,716.8339994999999
MAC000003,2013,5,90.4469999,33.64,47.471,191.05399999999997,362.61199989999994
MAC000003,2013,6,102.2989999,28.570999999999998,42.97,184.7359997,358.5759996
MAC000003,2013,7,98.088,30.580999999999996,53.614,184.96300069999998,367.24600069999997
MAC000003,2013,8,87.6400001,29.854999999999997,52.727,184.49399999999997,354.7160001
MAC000003,2013,9,84.166,33.910999999999994,53.353,185.9749999,357.4049999
MAC000003,2013,10,87.467,29.846999999999998,38.841,190.7249998,346.8799998
MAC000003,2013,11,105.8030001,36.425999999999995,43.881000099999994,349.57600080000003,535.686001
MAC000003,2013,12,104.50299989999999,34.97,46.207,319.7050003,505.3850002
MAC000003,2014,1,136.61600009999998,27.921999999999997,32.166999999999994,454.4749984,651.1799985
MAC000003,2014,2,108.3999999,24.011,26.108999999999998,369.3360004,527.8560003
MAC000266,2011,12,44.2940002,22.570999999999998,39.1289999,43.426,149.42000009999998
MAC000266,2012,1,56.683,42.189,61.3970001,56.5780001,216.8470002
MAC000266,2012,2,51.411,38.99,56.5399997,52.57900000000001,199.5199997
MAC000266,2012,3,53.214,25.22,52.616999799999995,52.239000000000004,183.2899998
MAC000266,2012,4,51.6980001,37.006,49.736,46.523,184.9630001
MAC000266,2012,5,48.927,26.266,55.7870002,47.303000000000004,178.2830002
MAC000266,2012,6,43.855,29.479999999999997,47.9559997,42.59500000000001,163.8859997
MAC000266,2012,7,43.714,25.552999999999997,45.943,45.137000000000015,160.347
MAC000266,2012,8,42.656,22.169999999999998,39.4879999,42.528999999999996,146.8429999
MAC000266,2012,9,40.080999999999996,24.674999999999997,33.918000299999996,42.077999999999996,140.7520003
MAC000266,2012,10,48.489999999999995,33.516999999999996,48.108,49.79000000000001,179.905
MAC000266,2012,11,51.06999999999999,33.893,56.1469999,54.926,196.0359999
MAC000266,2012,12,48.76199999999999,38.607,59.4670001,56.112,202.94800009999997
MAC000266,2013,1,53.869000099999994,32.212999999999994,59.7389999,55.959999999999994,201.78099999999998
MAC000266,2013,2,41.230999999999995,23.447,49.122000099999994,48.28500000000001,162.0850001
MAC000266,2013,3,49.443999999999996,36.196,54.4350002,53.63600000000002,193.7110002
MAC000266,2013,4,47.892999999999994,29.124,47.3640001,45.457,169.8380001
MAC000266,2013,5,47.88999989999999,25.206999999999997,44.503000199999995,46.15500000000001,163.7550001
MAC000266,2013,6,42.202,24.685999999999996,44.9119999,41.299000000000014,153.0989999
MAC000266,2013,7,44.995,24.461,39.5980001,43.394000000000005,152.4480001
MAC000266,2013,8,42.171,24.706,40.8129999,42.83700000000001,150.5269999
MAC000266,2013,9,40.978,28.587,42.268000199999996,41.891000000000005,153.7240002
MAC000266,2013,10,43.626999999999995,29.585999999999995,48.062999999999995,46.08600000000001,167.362
MAC000266,2013,11,48.671,35.174000199999995,56.0700001,53.25700000000001,193.1720003
MAC000266,2013,12,45.68,26.127,49.1699997,49.788,170.7649997
MAC000266,2014,1,48.641999999999996,35.417,62.6820002,54.879,201.6200002
MAC000266,2014,2,42.608,28.492,52.556,47.56100000000001,171.21699999999998
MAC000337,2012,3,18.093999999999998,12.226999999999999,18.775,16.602000000000007,65.69800000000001
MAC000337,2012,4,24.616999999999997,20.470999999999997,25.885999999999996,19.458000000000016,90.432
MAC000337,2012,5,21.311999999999998,20.066999999999997,23.539999999999996,18.683000000000007,83.602
MAC000337,2012,6,20.269999999999996,18.458,22.530999999999995,19.696000000000005,80.955
MAC000337,2012,7,18.417999999999996,18.304999999999996,20.474999999999994,20.372000000000003,77.57
