LCLid,year,month,morning,afternoon,evening,night,total_consumption
MAC000126,2011,12,15.233999999999998,12.53,23.294999999999998,29.165,80.22399999999999
MAC000126,2012,1,36.0020001,22.505,50.9289998,53.88599999999999,163.32199989999998
MAC000126,2012,2,26.698999999999998,20.938,35.89,51.99099999999999,135.518
MAC000126,2012,3,35.644,27.287999999999997,56.135,74.221,193.28799999999998
MAC000126,2012,4,41.501999999999995,23.089,38.913,49.15499999999999,152.659
MAC000126,2012,5,44.08,21.413,36.6859999,45.45599999999999,147.63499989999997
MAC000126,2012,6,36.93599999999999,14.711999999999996,32.6020001,52.545999999999985,136.7960001
MAC000126,2012,7,34.97,19.287,31.211,43.599,129.06699999999998
MAC000126,2012,8,39.678,14.916999999999996,32.513,47.634,134.742
MAC000126,2012,9,36.458,27.617999899999994,44.098999899999995,58.05,166.22499979999998
MAC000126,2012,10,50.15,37.129999999999995,75.972,65.19,228.44199999999998
MAC000126,2012,11,43.062,41.253,72.092,79.331,235.738
MAC000126,2012,12,51.412000199999994,37.5740001,63.431,84.47799990000001,236.8950002
MAC000126,2013,1,47.930999899999996,36.815999999999995,70.9819999,78.61099999999999,234.3399998
MAC000126,2013,2,33.486,26.403999999999996,45.7410001,64.309,169.9400001
MAC000126,2013,3,41.117,25.999999999999996,39.528,65.06,171.70499999999998
MAC000126,2013,4,31.865,11.884999999999996,31.339,35.214999999999996,110.304
MAC000126,2013,5,39.881,18.144999999999996,30.540999999999997,41.644000000000005,130.211
MAC000126,2013,6,25.737,15.965999999999998,26.133999999999997,38.193,106.02999999999999
MAC000126,2013,7,31.595,17.322999999999997,33.3150001,45.58599999999999,127.8190001
MAC000126,2013,8,28.546999999999997,12.938999999999997,18.301,32.04399999999999,91.83099999999999
MAC000126,2013,9,31.075999999999997,16.078,39.4999999,46.64599999999999,133.2999999
MAC000126,2013,10,43.687999999999995,31.3349999,55.3760001,53.701,184.1
MAC000126,2013,11,34.995999999999995,27.601999999999997,38.25,53.808,154.656
MAC000126,2013,12,36.835,32.256,52.0009999,59.611999999999995,180.70399989999999
MAC000126,2014,1,39.662,33.839,58.098,58.465,190.064
MAC000126,2014,2,29.089999999999996,22.096999999999998,30.769,46.578,128.534
MAC000263,2011,12,16.955999999999996,20.955,34.759,47.227,119.89699999999999
MAC000263,2012,1,24.131999999999994,27.566999999999997,39.727,64.914,156.34
MAC000263,2012,2,21.030999999999995,31.022,36.309,59.040000000000006,147.402
MAC000263,2012,3,23.461999999999996,28.015999899999997,31.098,59.415000000000006,141.9909999
MAC000263,2012,4,24.476,23.738999999999997,30.374,48.953,127.542
MAC000263,2012,5,24.351999999999997,24.243999999999996,34.413999999999994,47.83100000000001,130.841
MAC000263,2012,6,23.983999999999998,25.029999999999998,27.793999999999997,41.35800000000001,118.16600000000001
MAC000263,2012,7,24.942999999999998,23.886999999999997,28.011999999999997,46.665000000000006,123.507
MAC000263,2012,8,26.290999999999997,21.735,29.971999999999998,48.711999999999996,126.71
MAC000263,2012,9,26.696999999999996,25.221999999999998,30.261999999999997,48.729,130.91
MAC000263,2012,10,22.929,26.162999999999997,33.689,47.31400000000001,130.095
MAC000263,2012,11,20.552999999999997,26.607999999999997,36.684999999999995,55.937,139.783
MAC000263,2012,12,22.63,33.885999999999996,37.709999999999994,65.386,159.612
MAC000263,2013,1,20.852999999999998,28.593999999999998,39.137,63.48199999999999,152.06599999999997
MAC000263,2013,2,17.633,23.333999999999996,31.622,51.19499999999999,123.78399999999999
MAC000263,2013,3,23.526999999999997,28.000999999999998,35.276999999999994,59.823,146.628
MAC000263,2013,4,24.370999999999995,28.503999999999998,32.584999999999994,45.77200000000001,131.232
MAC000263,2013,5,28.240999999999996,27.048999999999996,31.035999999999998,47.817000000000014,134.143
MAC000263,2013,6,28.485999999999994,22.044999999999998,28.083999999999996,43.932,122.547
MAC000263,2013,7,27.674999999999997,19.857999999999997,28.715999999999998,47.674,123.923
MAC000263,2013,8,29.929999999999996,24.247999999999998,33.326,45.447,132.951
MAC000263,2013,9,27.343999999999998,20.410999999999998,30.272999999999996,40.856,118.88399999999999
MAC000263,2013,10,31.531999999999996,32.410999999999994,35.31,48.34100000000001,147.594
MAC000263,2013,11,23.962999999999997,18.677999999999997,35.227,53.903,131.771
MAC000263,2013,12,30.028,33.498999999999995,39.172999999999995,63.17700000000001,165.877
MAC000263,2014,1,23.288999999999998,28.999999999999996,43.58,71.80000000000001,167.669
MAC000263,2014,2,17.503999999999998,23.773999999999997,33.346,61.502,136.126
MAC000264,2011,12,101.357,53.71,62.208,140.46699999999998,357.74199999999996
MAC000264,2012,1,103.744,65.38,71.872,149.60199999999998,390.59799999999996
MAC000264,2012,2,92.752,52.092,60.795,127.03099999999999,332.66999999999996
MAC000264,2012,3,88.90599999999999,50.394,55.165,118.30399999999999,312.76899999999995
MAC000264,2012,4,83.86,51.370999999999995,60.344,105.35099999999998,300.926
MAC000264,2012,5,84.393,51.968,65.799,100.68399999999997,302.844
MAC000264,2012,6,72.77,47.800999999999995,66.224,70.48299999999999,257.27799999999996
MAC000264,2012,7,77.711,46.019999999999996,60.443,78.712,262.88599999999997
MAC000264,2012,8,82.432,48.333999999999996,64.693,86.878,282.337
MAC000264,2012,9,67.148,44.20399999999999,61.209,81.36200000000001,253.923
MAC000264,2012,10,65.67699999999999,40.466,52.706,83.85199999999999,242.701
MAC000264,2012,11,67.842,38.977999999999994,46.083,94.20199999999998,247.10499999999996
MAC000264,2012,12,66.233,41.998,37.315,89.898,235.444
MAC000264,2013,1,60.138999999999996,39.628,39.518,85.816,225.101
MAC000264,2013,2,58.785,40.668,49.467999999999996,78.54300000000002,227.464
MAC000264,2013,3,65.841,45.158,52.748,88.888,252.635
MAC000264,2013,4,62.635,36.272,46.57599999999999,80.75999999999999,226.243
MAC000264,2013,5,58.601,33.153,37.128,67.402,196.284
MAC000264,2013,6,66.181,40.47,41.955999999999996,67.58600000000001,216.193
MAC000264,2013,7,59.187,38.056,35.102,72.24700000000001,204.592
MAC000264,2013,8,50.983,30.876999999999995,31.124,64.51900000000002,177.50300000000001
MAC000264,2013,9,54.083999999999996,30.188999999999997,35.379999999999995,61.65600000000002,181.30900000000003
MAC000264,2013,10,69.017,38.034,43.711999999999996,74.84200000000001,225.605
MAC000264,2013,11,74.491,40.41,41.044999999999995,83.97,239.91599999999997
MAC000264,2013,12,90.832,49.760999999999996,53.193,95.783,289.569
MAC000264,2014,1,85.989,53.332,47.274,101.652,288.247
MAC000264,2014,2,64.445,43.788,41.46,86.25299999999999,235.946
MAC000270,2011,12,139.7839999,100.3210002,128.42100010000001,215.012,583.5380002
MAC000270,2012,1,139.27399979999998,102.9680003,154.2370003,223.3879997,619.8670001
MAC000270,2012,2,123.72399999999999,96.72,122.4329999,186.45800020000001,529.3350001
MAC000270,2012,3,144.3419999,95.622,131.5519999,204.16800009999997,575.6839999
MAC000270,2012,4,129.3100001,94.4300001,100.562,170.839,495.14100019999995
MAC000270,2012,5,134.15800000000002,89.859,113.28399999999999,163.59,500.89099999999996
MAC000270,2012,6,140.6340001,91.834,113.26999980000001,172.4009999,518.1389998
MAC000270,2012,7,147.483,102.8939999,118.2090001,187.338,555.924
MAC000270,2012,8,183.34099989999999,100.1890002,121.364,224.01199979999998,628.9059999
MAC000270,2012,9,144.4739999,78.855,114.6360001,203.562,541.527
MAC000270,2012,10,140.211,91.387,125.1649999,198.5799999,555.3429998
MAC000270,2012,11,137.058,100.0120001,141.8819996,218.6880002,597.6399999
MAC000270,2012,12,161.009,117.89599989999999,141.1500002,223.495,643.5500001
MAC000270,2013,1,156.793,113.253,149.6820002,248.24899990000003,667.9770001
MAC000270,2013,2,135.1430001,101.711,139.072,220.5949998,596.5209999
MAC000270,2013,3,147.24,103.9390002,141.9770001,236.13599990000003,629.2920002000001
MAC000270,2013,4,153.713,112.36400019999999,125.70800009999999,207.691,599.4760003
MAC000270,2013,5,132.8669999,95.788,102.981,195.529,527.1649999
MAC000270,2013,6,153.444,108.8379999,113.6509999,189.44499999999996,565.3779998
MAC000270,2013,7,156.8520002,96.593,108.177,186.78000000000003,548.4020002
MAC000270,2013,8,131.577,90.473,106.0190001,203.9829998,532.0519998999999
MAC000270,2013,9,156.7200001,104.45500009999999,124.6570002,189.41799999999998,575.2500004
MAC000270,2013,10,167.873,104.797,116.1600001,195.72400009999996,584.5540002
MAC000270,2013,11,159.3590002,106.333,118.1569998,208.2959997,592.1449997
MAC000270,2013,12,153.4850003,133.2210002,125.1060001,203.1409999,614.9530005
MAC000270,2014,1,148.4250001,116.1370002,128.9040001,220.39399999999998,613.8600004
MAC000270,2014,2,140.935,108.8669999,103.685,182.1310001,535.618
MAC000295,2012,3,76.905,55.844,103.90199989999999,100.173,336.8239999
MAC000295,2012,4,84.405,57.807,101.562,110.981,354.755
MAC000295,2012,5,89.92,46.222,73.6729999,114.88,324.69499989999997
MAC000295,2012,6,91.336,52.079,63.798,115.55,322.763
MAC000295,2012,7,94.968,48.233000000000004,58.687,105.02699999999997,306.91499999999996
MAC000295,2012,8,65.53099999999999,35.969,44.342,86.96799999999999,232.80999999999997
MAC000295,2012,9,92.05999999999999,51.307,91.1779999,106.42500009999999,340.96999999999997
MAC000295,2012,10,122.2519999,58.707,110.52,107.46399999999997,398.94299989999996
MAC000295,2012,11,105.635,51.933,107.858,110.61699999999998,376.043
MAC000295,2012,12,113.3690002,67.998,106.2559998,113.671,401.294
MAC000295,2013,1,108.596,59.253000099999994,111.001,115.1959999,394.046
MAC000295,2013,2,88.312,45.378,89.638,82.291,305.61899999999997
MAC000295,2013,3,91.267,46.025,92.9190001,93.681,323.8920001
MAC000295,2013,4,88.241,34.742999999999995,77.488,95.05999999999999,295.532
MAC000295,2013,5,84.573,37.254999999999995,59.288,78.247,259.363
MAC000295,2013,6,78.039,35.243,61.289,88.62299999999999,263.19399999999996
MAC000295,2013,7,80.778,34.805,49.387,88.15799999999997,253.12799999999996
MAC000295,2013,8,81.12599999999999,35.952999999999996,57.2779999,86.55499999999999,260.9119999
MAC000295,2013,9,85.997,24.395999999999997,92.851,85.28399999999999,288.52799999999996
MAC000295,2013,10,96.5919999,28.391,100.5000002,96.878,322.3610001
MAC000295,2013,11,80.428,32.176,89.47900010000001,91.538,293.6210001
MAC000295,2013,12,88.9440001,60.434,117.079,120.57699999999998,387.03400009999996
MAC000295,2014,1,98.24900000000001,49.766999999999996,130.4370001,117.35799999999999,395.8110001
MAC000295,2014,2,76.756,37.900999999999996,85.0949999,81.48299999999999,281.2349999
MAC002772,2012,5,31.497,13.893999999999998,17.282999999999998,24.937999999999995,87.61199999999998
MAC002772,2012,6,34.541,13.328999999999997,24.264999999999997,33.36699999999998,105.50199999999998
MAC002772,2012,7,44.94,12.102999999999996,19.229999999999997,36.95899999999998,113.23199999999997
MAC002772,2012,8,50.0,17.764999999999997,31.657999999999998,37.34699999999997,136.76999999999995
MAC002772,2012,9,50.375,13.614999999999995,20.119999899999996,37.727999999999994,121.83799989999999
MAC002772,2012,10,51.446999999999996,18.415999999999997,27.860999999999997,44.15899999999999,141.88299999999998
MAC002772,2012,11,60.802,24.138999999999996,25.577999999999996,50.65099999999998,161.17
MAC002772,2012,12,63.309999999999995,39.979,29.773999899999996,52.1490001,185.212
MAC002772,2013,1,57.050999999999995,25.039999999999996,25.168,61.3709998,168.6299998
MAC002772,2013,2,54.724999999999994,24.706999999999997,30.953999999999997,59.18799990000001,169.5739999
MAC002772,2013,3,63.285,28.448999999999998,29.851999999999997,65.2910001,186.87700009999998
MAC002772,2013,4,54.524,26.404999999999994,35.421,45.10899999999999,161.45899999999997
MAC002772,2013,5,51.60699999999999,17.113999999999997,29.0500001,38.06699999999999,135.8380001
MAC002772,2013,6,43.352,19.919999999999998,23.829999899999997,35.411999999999985,122.51399989999997
MAC002772,2013,7,53.053,17.845,20.721999999999998,38.04999999999999,129.67
MAC002772,2013,8,51.644,19.464,28.565999999999995,33.342,133.016
MAC002772,2013,9,42.416,12.832999999999997,18.538999999999998,33.952999899999995,107.74099989999999
MAC002772,2013,10,59.698,24.979999999999997,31.258,42.698,158.634
MAC002772,2013,11,59.858999999999995,31.572999999999997,31.767,62.05800000000001,185.257
MAC002772,2013,12,60.129,36.644,41.415,58.346999999999994,196.535
MAC002772,2014,1,56.107,31.712999999999997,34.242,61.184999999999995,183.24699999999999
MAC002772,2014,2,44.897,27.183999999999997,29.373,51.612,153.066
MAC002853,2012,5,113.02099989999999,45.736000000000004,77.8109999,92.16799999999999,328.7359998
MAC002853,2012,6,123.4440001,64.5000001,105.53399999999999,120.2060002,413.6840004
MAC002853,2012,7,120.606,77.19,129.5110002,153.566,480.8730002
MAC002853,2012,8,107.379,72.978,110.457,125.95800000000003,416.772
MAC002853,2012,9,100.634,69.9879999,116.4699998,107.79599999999999,394.8879997
MAC002853,2012,10,137.9560001,91.8299999,142.4880001,130.43200000000004,502.70600010000004
MAC002853,2012,11,80.575,86.4729999,137.1330002,131.51699999999997,435.69800009999994
