LCLid,year,month,morning,afternoon,evening,night,total_consumption
MAC000111,2011,12,33.252,31.255,42.297,65.1860001,171.99000009999997
MAC000111,2012,1,81.774,62.0309999,85.4100002,167.0649999,396.28000000000003
MAC000111,2012,2,80.025,51.442,76.456,139.62899990000003,347.5519999
MAC000111,2012,3,91.404,53.605,91.7230003,142.13799989999998,378.87000019999994
MAC000111,2012,4,71.752,44.23,70.671,102.37299999999998,289.02599999999995
MAC000111,2012,5,108.7089999,57.013,84.528,123.46100009999999,373.71099999999996
MAC000111,2012,6,72.614,46.366,65.6290001,108.72299989999999,293.332
MAC000111,2012,7,96.006,59.588,83.5350001,132.187,371.3160001
MAC000111,2012,8,99.141,60.023999999999994,76.924,126.12800000000001,362.217
MAC000111,2012,9,58.85,37.223,57.3559999,88.2670001,241.696
MAC000111,2012,10,76.134,51.7749999,87.9730001,103.258,319.14
MAC000111,2012,11,76.4979999,48.609,79.985,118.32600010000002,323.418
MAC000111,2012,12,73.6600001,65.923,81.456,127.15100000000001,348.1900001
MAC000111,2013,1,64.343,49.611999999999995,70.285,130.02700000000002,314.267
MAC000111,2013,2,63.099999999999994,41.062999999999995,71.454,120.19199979999999,295.8089998
MAC000111,2013,3,69.041,42.5200001,71.883,111.8879999,295.332
MAC000111,2013,4,67.30600009999999,36.931,66.439,90.774,261.4500001
MAC000111,2013,5,73.154,44.571999999999996,72.8040001,99.066,289.59600009999997
MAC000111,2013,6,67.633,38.567,65.806,92.057,264.063
MAC000111,2013,7,79.532,46.876,78.6989998,101.321,306.4279998
MAC000111,2013,8,81.291,50.531,73.4099999,99.33900000000001,304.5709999
MAC000111,2013,9,58.556999999999995,37.238,58.8820001,87.471,242.1480001
MAC000111,2013,10,76.017,44.472,84.511,103.25500000000001,308.255
MAC000111,2013,11,69.79,48.515,78.7339999,109.354,306.3929999
MAC000111,2013,12,75.0349999,51.3649999,68.465,119.5599999,314.4249997
MAC000111,2014,1,62.534,50.748,78.284,123.80799999999998,315.37399999999997
MAC000111,2014,2,53.18899999999999,31.404,45.695000099999994,77.54900000000002,207.8370001
MAC000428,2012,3,10.459,14.2260001,23.3869999,19.601,67.673
MAC000428,2012,4,47.233,40.488,67.1020001,63.456999999999994,218.2800001
MAC000428,2012,5,31.509,35.626,68.3440001,49.971,185.45000009999998
MAC000428,2012,6,28.444999999999997,36.086,61.335,50.416999999999994,176.283
MAC000428,2012,7,32.373,28.083999999999996,69.761,64.73599999999999,194.95399999999998
MAC000428,2012,8,41.741,26.479,59.239000000000004,85.763,213.222
MAC000428,2012,9,27.841,34.855999999999995,62.002,63.464999999999996,188.164
MAC000428,2012,10,41.330999899999995,33.086999999999996,76.6719998,55.9609999,207.05099959999998
MAC000428,2012,11,48.702999899999995,40.696,95.1129999,91.484,275.9959998
MAC000428,2012,12,59.3629998,57.8140001,120.1889998,112.53200029999998,349.89799999999997
MAC000428,2013,1,53.607,46.2210001,107.4130003,115.97099979999997,323.2120002
MAC000428,2013,2,51.667000099999996,40.320000099999994,94.821,111.45899980000002,298.267
MAC000428,2013,3,51.3559998,46.108,95.3569999,111.1460003,303.967
MAC000428,2013,4,47.095999899999995,35.0370001,80.2970001,90.21799979999999,252.64799989999997
MAC000428,2013,5,35.493000099999996,31.511,71.856,78.18999999999998,217.05000009999998
MAC000428,2013,6,28.567999999999998,26.170999999999996,60.2490002,47.18299999999999,162.17100019999998
MAC000428,2013,7,28.990999999999996,34.888,58.301999699999996,83.33099999999999,205.5119997
MAC000428,2013,8,42.129999999999995,30.325,62.992,72.05,207.49699999999999
MAC000428,2013,9,34.659,32.123,74.1830001,69.72900000000001,210.6940001
MAC000428,2013,10,40.263,25.258,84.58600009999999,80.31299999999999,230.42000009999998
MAC000428,2013,11,49.183000099999994,33.622,90.3440001,104.4709999,277.62000009999997
MAC000428,2013,12,47.742999999999995,55.332,105.587,91.12900009999998,299.79100009999996
MAC000428,2014,1,43.79400009999999,35.611,92.3540002,103.0919999,274.8510002
MAC000428,2014,2,39.724999999999994,28.714999999999996,80.0959999,76.7060001,225.242
