LCLid,year,month,morning,afternoon,evening,night,total_consumption
MAC000030,2011,12,72.333,88.36,136.7010003,121.40000009999999,418.79400039999996
MAC000030,2012,1,104.7940001,86.99100010000001,120.4209998,104.24000000000001,416.446
MAC000030,2012,2,80.2440001,78.1830004,106.1280004,94.8660003,359.4210012
MAC000030,2012,3,60.425000000000004,44.1229997,62.9169999,68.917,236.3819996
MAC000030,2012,4,94.0480002,53.0050001,72.5600001,62.40099999999998,282.0140004
MAC000030,2012,5,98.8970001,58.939000099999994,82.2049998,86.62999990000002,326.6709999
MAC000030,2012,6,81.436,69.9520003,69.4200001,73.60600000000001,294.4140004
MAC000030,2012,7,51.6959999,32.667,33.944,59.49400000000001,177.8009999
MAC000030,2012,8,34.473,25.677,25.453,59.385000000000005,144.988
MAC000030,2012,9,90.113,63.4850001,96.6259997,85.81299990000001,336.0369997
MAC000030,2012,10,125.3100003,81.184,97.7200003,98.20199990000002,402.41600050000005
MAC000030,2012,11,84.968,67.8429997,99.4150003,95.459,347.685
MAC000030,2012,12,123.0250001,114.8669999,166.9910001,136.099,540.9820001
MAC000030,2013,1,115.2039999,97.8530001,133.2550001,118.579,464.8910001
MAC000030,2013,2,111.0010001,80.33300009999999,135.2990002,119.82199990000001,446.4550003
MAC000030,2013,3,94.58,69.795,97.0649999,98.86099999999999,360.30099989999997
MAC000030,2013,4,91.9150001,60.1190001,87.7290001,87.62299999999999,327.3860003
MAC000030,2013,5,100.827,61.0149999,79.461,91.6869999,332.98999979999996
MAC000030,2013,6,71.107,50.292,48.382999999999996,79.78,249.562
MAC000030,2013,7,92.5869998,44.2450001,55.7720001,95.165,287.769
MAC000030,2013,8,43.216,28.786999999999995,41.181999999999995,69.519,182.704
MAC000030,2013,9,94.95899969999999,57.633,73.3599997,87.1899999,313.1419993
MAC000030,2013,10,117.5109998,71.8099999,119.144,115.0060001,423.47099979999996
MAC000030,2013,11,115.807,68.6009999,113.9859999,109.5479999,407.9419997
MAC000030,2013,12,95.0709999,83.14899989999999,124.22500000000001,111.01899999999998,413.46399979999995
MAC000030,2014,1,97.5749999,78.4009999,114.5990001,102.44699989999998,393.0219998
MAC000030,2014,2,97.787,59.6389999,99.3209999,92.05,348.7969998
MAC000040,2011,12,131.4010001,103.4550002,114.2979999,183.315,532.4690002
MAC000040,2012,1,177.1040001,134.1749999,156.1220001,231.50899989999994,698.91
MAC000040,2012,2,136.3089999,88.196,106.5030001,172.935,503.94300000000004
MAC000040,2012,3,139.324,81.804,93.22900010000001,181.81099999999998,496.1680001
MAC000040,2012,4,183.8960003,115.17599999999999,117.8819999,197.11600000000004,614.0700002
MAC000040,2012,5,168.9380002,98.394,119.989,195.83399999999997,583.1550002
MAC000040,2012,6,158.73299989999998,97.8699999,104.4179999,202.28000010000002,563.3009998
MAC000040,2012,7,169.447,107.731,108.79599999999999,217.00599989999998,602.9799998999999
MAC000040,2012,8,169.908,101.109,108.2230001,227.88000000000002,607.1200001
MAC000040,2012,9,178.6760002,108.1790001,132.4619998,201.85100000000003,621.1680001
MAC000040,2012,10,167.4799999,88.843,106.306,181.647,544.2759999
MAC000040,2012,11,208.619,104.0950001,178.3090006,279.16800020000005,770.1910009000001
MAC000040,2012,12,280.612,180.7169999,241.7710002,368.5089995,1071.6089996
MAC000040,2013,1,269.4840005,151.50799990000002,206.2649997,354.6909998,981.9479999
MAC000040,2013,2,248.0420012,139.9329999,178.6779999,312.3760002,879.0290012
MAC000040,2013,3,288.7039995,162.075,207.90900010000001,397.64200030000006,1056.3299999
MAC000040,2013,4,267.7169998,146.9399995,182.2999999,332.7559999,929.7129990999999
MAC000040,2013,5,240.9579999,144.0809999,186.5040003,351.498,923.0410001
MAC000040,2013,6,267.1600001,157.6719996,158.415,323.6880006,906.9350003
MAC000040,2013,7,288.6079999,151.1830003,166.94299990000002,331.48900010000006,938.2230002
MAC000040,2013,8,248.8000004,124.529,148.299,297.6550001,819.2830005
MAC000040,2013,9,268.1669998,150.0149999,169.4800003,312.2499997,899.9119997
MAC000040,2013,10,244.182,145.5940005,174.9489998,328.37099950000004,893.0959998000001
MAC000040,2013,11,314.58499919999997,223.5619997,264.5070009,395.1389997,1197.7929995
MAC000040,2013,12,300.3549998,201.00699980000002,207.1569997,366.90399990000003,1075.4229992
MAC000040,2014,1,295.5449997,178.5539995,197.4010004,346.302,1017.8019996
MAC000040,2014,2,248.8860004,150.9730004,164.1360004,339.8250005,903.8200017
MAC000103,2011,12,115.101,97.3520002,170.1410002,220.8370001,603.4310005
MAC000103,2012,1,184.34,145.257,259.2639996,375.29299979999996,964.1539994
MAC000103,2012,2,187.825,121.131,230.93100049999998,354.9719997,894.8590002
MAC000103,2012,3,197.8929999,142.903,214.03200040000002,327.63599980000004,882.4640001
MAC000103,2012,4,199.5339998,151.0229998,207.3039997,318.3170003,876.1779996
MAC000103,2012,5,148.2590002,117.27199999999999,150.2360001,266.005,681.7720003000001
MAC000103,2012,6,144.266,97.4,139.345,216.593,597.604
MAC000103,2012,7,128.58599999999998,79.06700000000001,128.0990001,211.25899979999997,547.0109999
MAC000103,2012,8,136.2000002,87.386,133.8700004,230.6379999,588.0940005
MAC000103,2012,9,112.8560001,76.1730001,132.4049996,196.2149999,517.6489997
MAC000103,2012,10,117.196,71.1640001,141.5959998,188.07300009999997,518.029
MAC000103,2012,11,124.79100009999999,78.0619999,177.0630002,227.57099999999997,607.4870002
MAC000103,2012,12,218.296,146.066,268.4970001,382.13399999999996,1014.9930001
MAC000103,2013,1,229.94799989999999,164.5290003,272.6729997,424.7119995,1091.8619994
MAC000103,2013,2,218.7910004,156.2880003,241.4870001,379.89299960000005,996.4590004
MAC000103,2013,3,228.7499999,161.856,260.387,420.5869996999999,1071.5799996
MAC000103,2013,4,196.7929999,143.84,204.7509995,355.6199998,901.0039992000001
MAC000103,2013,5,113.931,84.8060002,122.899,210.59300009999998,532.2290002999999
MAC000103,2013,6,149.75199990000002,96.9099998,126.9010004,205.35899999999998,578.9220001
MAC000103,2013,7,137.185,84.3580002,113.94600009999999,191.3370001,526.8260004
MAC000103,2013,8,142.213,77.344,124.0440001,194.471,538.0720001
MAC000103,2013,9,123.024,80.8229999,142.34200009999998,187.18800000000002,533.3770000000001
MAC000103,2013,10,145.7390001,86.9580001,168.8309996,218.09900000000005,619.6269998
MAC000103,2013,11,81.725,50.2729999,104.1270003,155.457,391.5820002
MAC000110,2011,12,63.1290001,88.6390004,120.259,180.4899994,452.5169999
MAC000110,2012,1,88.877,82.979,167.3140001,275.4339999,614.604
MAC000110,2012,2,82.93299999999999,76.9649999,141.54700019999999,223.8890007,525.3340008
MAC000110,2012,3,95.8589999,97.02099989999999,162.31,269.4659997,624.6559995
MAC000110,2012,4,94.6379999,82.1229999,162.4529998,234.0459999,573.2599994999999
MAC000110,2012,5,102.5240001,77.8449998,127.828,226.79400040000002,534.9910003
MAC000110,2012,6,86.459,63.8669999,93.5959999,179.6449996,423.5669994
MAC000110,2012,7,85.9579999,67.905,109.0219999,209.5099997,472.39499950000004
MAC000110,2012,8,81.686,53.04,95.692,174.069,404.487
MAC000110,2012,9,67.75399999999999,45.594,119.726,168.281,401.355
MAC000110,2012,10,76.5320001,61.18400019999999,147.48800020000002,191.14599980000003,476.35000030000003
