LCLid,year,month,morning,afternoon,evening,night,total_consumption
MAC000581,2012,4,36.169,22.34,35.199,38.88000000000001,132.588
MAC000581,2012,5,64.06700000000001,37.967999999999996,60.9420001,68.57400000000001,231.5510001
MAC000581,2012,6,63.544,34.165,49.435,70.31099999999998,217.45499999999998
MAC000581,2012,7,57.236,35.437,54.215999999999994,71.649,218.53799999999998
MAC000581,2012,8,59.869,35.811,52.573,84.59500000000001,232.848
MAC000581,2012,9,58.492,32.763,58.009,74.21100009999999,223.4750001
MAC000581,2012,10,59.609,40.94799999999999,70.409,66.364,237.32999999999998
MAC000581,2012,11,62.63,42.736,69.499,80.91,255.775
MAC000581,2012,12,67.157,48.064,73.318,89.687,278.226
MAC000581,2013,1,68.418,48.349,75.187,91.96900000000002,283.923
MAC000581,2013,2,61.632000000000005,42.711,72.0599999,85.68100000000001,262.0839999
MAC000581,2013,3,74.68299999999999,50.3189999,67.373,94.97499999999998,287.34999989999994
MAC000581,2013,4,70.874,42.132,62.004,82.70100000000001,257.711
MAC000581,2013,5,69.433,38.467999999999996,56.493,69.743,234.137
MAC000581,2013,6,68.243,35.291,52.792,71.95899999999999,228.28499999999997
MAC000581,2013,7,63.398999999999994,34.698,48.378,77.898,224.373
MAC000581,2013,8,68.4980001,32.496,52.36,74.427,227.7810001
MAC000581,2013,9,60.82,37.684,57.928,69.78900000000002,226.221
MAC000581,2013,10,69.814,40.477999999999994,69.699,74.51700000000001,254.508
MAC000581,2013,11,69.596,43.757,71.469,81.26300000000002,266.085
MAC000581,2013,12,72.661,55.736999999999995,80.8750001,92.045,301.3180001
MAC000581,2014,1,74.032,55.5059999,80.4320001,96.74600000000001,306.716
MAC000581,2014,2,67.803,43.974,66.514,74.50299999999999,252.79399999999998
MAC000938,2012,5,132.9690002,52.5459999,68.134,81.643,335.2920001
MAC000938,2012,6,64.77199999999999,36.671,42.4609999,55.055,198.95899989999998
MAC000938,2012,7,121.68999980000001,59.7040001,83.4220001,98.27400000000003,363.09000000000003
MAC000938,2012,8,109.0880002,62.113,75.324,97.3809998,343.906
MAC000938,2012,9,117.5460003,53.522999899999995,73.697,89.255,334.0210002
MAC000938,2012,10,111.166,54.7379999,100.5809999,107.51699999999998,374.00199979999996
MAC000938,2012,11,100.0789999,51.426,102.627,104.406,358.5379999
MAC000938,2012,12,97.2990001,63.889,91.27199999999999,94.685,347.1450001
MAC000938,2013,1,74.8030002,54.9470001,92.9029999,98.289,320.9420002
MAC000938,2013,2,71.208,47.486,86.287,98.85,303.83099999999996
MAC000938,2013,3,79.9259998,49.903,79.069,94.919,303.81699979999996
MAC000938,2013,4,80.3349999,50.932,68.529,71.284,271.0799999
MAC000938,2013,5,72.91799999999999,51.794,55.519999999999996,75.7249999,255.9569999
MAC000938,2013,6,69.035,45.388,66.351,81.8799999,262.6539999
MAC000938,2013,7,86.71,64.9,89.7410002,97.4810001,338.8320003
MAC000938,2013,8,73.085,49.262,57.299,87.341,266.98699999999997
MAC000938,2013,9,73.24,56.86,75.779,89.193,295.072
MAC000938,2013,10,79.307,63.4190001,80.717,92.976,316.4190001
MAC000938,2013,11,74.94600009999999,53.249,85.0240002,97.61500000000001,310.8340003
MAC000938,2013,12,92.6069999,55.7870001,92.8189999,105.411,346.6239999
MAC000938,2014,1,70.1150001,56.923,78.8310001,94.4239998,300.293
MAC000938,2014,2,73.075,42.550999999999995,68.024,79.9049999,263.5549999
MAC001017,2012,5,18.287999999999997,11.904999999999998,14.673999999999998,45.16699999999999,90.03399999999998
MAC001017,2012,6,17.311,12.599999999999998,14.164999999999997,46.147999999999996,90.22399999999999
MAC001017,2012,7,20.365,13.781999999999998,16.630999999999997,55.385,106.163
MAC001017,2012,8,21.618,12.998999999999997,17.581,58.513,110.71099999999998
MAC001017,2012,9,21.456,14.588,22.855999999999998,59.92399999999999,118.82399999999998
MAC001017,2012,10,22.052999999999997,13.716999999999997,27.733999999999998,57.50099999999998,121.00499999999998
MAC001017,2012,11,26.805,14.189999999999998,33.337999999999994,69.658,143.99099999999999
MAC001017,2012,12,29.368999999999996,14.118999999999998,36.031,75.50999999999999,155.029
MAC001017,2013,1,27.016999999999996,15.569999999999995,36.54,74.79599999999998,153.92299999999997
MAC001017,2013,2,22.131999999999998,12.251999999999997,32.853,71.11299999999999,138.34999999999997
MAC001017,2013,3,25.101,16.340999999999998,27.913999999999998,75.48799999999999,144.844
MAC001017,2013,4,18.033,13.743999999999998,19.781999999999996,56.60499999999999,108.16399999999999
MAC001017,2013,5,20.798,15.016999999999998,18.406,54.971,109.192
MAC001017,2013,6,16.958999999999996,10.624999999999996,16.112999999999996,47.097999999999985,90.79499999999997
MAC001017,2013,7,16.516,9.583999999999998,14.433999999999997,45.11799999999999,85.65199999999999
MAC001017,2013,8,15.587999999999997,8.320999999999998,15.763999999999998,47.86599999999999,87.53899999999999
MAC001017,2013,9,16.601999999999997,9.173999999999998,20.956999999999997,48.682999999999986,95.41599999999998
MAC001017,2013,10,18.9,11.450999999999997,28.433999999999997,51.40499999999999,110.18999999999998
MAC001017,2013,11,20.708,11.915999999999997,32.17999999999999,57.41199999999999,122.216
MAC001017,2013,12,22.973999999999997,15.724999999999998,33.955999999999996,56.99799999999998,129.653
MAC001017,2014,1,22.852999999999998,17.889999999999997,34.041,57.44099999999999,132.22499999999997
MAC001017,2014,2,18.858999999999998,14.448999999999998,28.991999999999997,52.219999999999985,114.51999999999998
MAC001026,2012,5,68.426,47.413,60.028,115.605,291.472
MAC001026,2012,6,69.743,52.15,62.934,112.38000000000001,297.207
MAC001026,2012,7,76.63,50.605,68.726,128.594,324.555
MAC001026,2012,8,56.992999999999995,37.367999999999995,51.099,94.711,240.171
MAC001026,2012,9,69.352,48.808,62.228,105.454,285.842
MAC001026,2012,10,74.053,49.718,81.343,113.34000000000002,318.454
MAC001026,2012,11,76.659,54.827,74.029,137.765,343.28000000000003
