LCLid,year,month,morning,afternoon,evening,night,total_consumption
MAC000101,2011,12,72.015,67.86600010000001,57.58,48.03799999999999,245.4990001
MAC000101,2012,1,136.64,91.87,100.3779998,85.02800009999999,413.9159999
MAC000101,2012,2,104.0109998,63.214,91.23,81.535,339.98999979999996
MAC000101,2012,3,124.2659999,69.4439999,87.712,77.41499999999998,358.83699979999994
MAC000101,2012,4,110.74199999999999,60.6289999,55.964,56.51299999999999,283.8479999
MAC000101,2012,5,146.96400020000002,78.676,81.4810001,72.7700002,379.8910005
MAC000101,2012,6,125.2049997,59.984000099999996,69.6400001,69.69399999999999,324.5229999
MAC000101,2012,7,93.28200009999999,53.983,49.229,62.053999999999995,258.54800009999997
MAC000101,2012,8,114.44800000000001,71.92,68.5339999,61.68900000000001,316.5909999
MAC000101,2012,9,121.6960002,69.508,66.7,65.92599999999999,323.8300002
MAC000101,2012,10,132.5510002,76.826,102.0299998,77.00899999999999,388.416
MAC000101,2012,11,74.37,51.3739998,70.879,72.23999999999998,268.8629998
MAC000101,2012,12,128.49099950000002,103.1070001,97.9490001,99.95099999999998,429.4979997
MAC000101,2013,1,134.2309999,83.472,89.3090001,82.163,389.17499999999995
MAC000101,2013,2,105.9840001,86.1190001,88.14,80.79500000000002,361.0380002
MAC000101,2013,3,85.77,62.591000099999995,60.6490002,78.82999989999999,287.8400002
MAC000101,2013,4,138.54799979999999,82.4300001,78.9900001,75.42399999999999,375.392
MAC000101,2013,5,141.651,72.5640001,79.057,65.74699999999999,359.01900009999997
MAC000101,2013,6,118.8380001,63.978,71.0409999,66.62999999999998,320.48699999999997
MAC000101,2013,7,126.1730002,48.092999999999996,53.335,61.32399999999998,288.92500019999994
MAC000101,2013,8,92.332,40.568999999999996,54.185,53.15699999999999,240.243
MAC000101,2013,9,124.25399999999999,66.8639999,79.4570001,56.100999999999985,326.676
MAC000101,2013,10,141.5610001,45.82,82.338,73.93299999999999,343.65200009999995
MAC000101,2013,11,85.3800002,56.74399999999999,66.71,66.685,275.5190002
