LCLid,year,month,morning,afternoon,evening,night,total_consumption
MAC000348,2012,3,26.276,17.979999999999997,23.48,29.423999999999992,97.16
MAC000348,2012,4,39.137,27.354,31.038999999999998,33.08799999999999,130.618
MAC000348,2012,5,36.576,22.508999999999997,27.551999999999996,35.724000000000004,122.361
MAC000348,2012,6,47.7289999,38.934,24.737999999999996,30.255999999999993,141.6569999
MAC000348,2012,7,37.489,23.102999999999998,27.959999999999997,38.05600000000001,126.608
MAC000348,2012,8,30.141,21.440999999999995,23.195999999999998,37.583,112.36099999999999
MAC000348,2012,9,36.410999999999994,26.386,31.889,39.592,134.278
MAC000348,2012,10,37.64,26.976999999999997,39.568,41.353,145.53799999999998
MAC000348,2012,11,36.031,25.025999999999996,39.95099999999999,50.324000000000005,151.332
MAC000348,2012,12,48.1099999,23.757999999999996,41.5,53.02799999999999,166.3959999
MAC000348,2013,1,46.385,27.729000099999997,40.394999999999996,53.236,167.7450001
MAC000348,2013,2,39.230999999999995,22.011,31.756,41.45399999999999,134.452
MAC000348,2013,3,40.550999999999995,30.392999999999997,33.93,43.790000000000006,148.664
MAC000348,2013,4,41.959999999999994,26.698999999999995,29.972999999999995,35.222,133.85399999999998
MAC000348,2013,5,34.403,22.926,28.092999999999996,33.714,119.136
MAC000348,2013,6,36.792,24.979999999999997,26.395999999999997,34.73000000000001,122.89800000000001
MAC000348,2013,7,34.644999999999996,25.518999999999995,28.102999999999998,42.885000000000005,131.152
MAC000348,2013,8,42.568,26.365999999999996,32.523999999999994,47.349000000000004,148.807
MAC000348,2013,9,36.06999999999999,24.130999999999997,30.012999999999998,36.785,126.99899999999998
MAC000348,2013,10,44.36899999999999,28.658999999999995,38.201,45.40599999999999,156.635
MAC000348,2013,11,46.75299999999999,33.156,41.591,42.544999999999995,164.045
MAC000348,2013,12,48.336999999999996,31.096999999999998,41.861,52.23899999999999,173.534
MAC000348,2014,1,47.86599999999999,31.314999999999994,41.927,56.6409999,177.7489999
MAC000348,2014,2,39.080999999999996,27.465999999999994,34.599999999999994,47.956,149.10299999999998
MAC000691,2012,4,11.399999999999999,10.847999999999999,13.783999999999999,19.575999999999993,55.60799999999999
MAC000691,2012,5,29.483999999999998,24.770999999999997,37.937,51.416,143.608
MAC000691,2012,6,25.038999999999998,16.271,30.218,46.02199999999999,117.54999999999998
MAC000691,2012,7,30.608,21.603,32.356,52.26700000000001,136.834
MAC000691,2012,8,30.118,23.253999999999998,32.33,50.675000000000004,136.377
MAC000691,2012,9,28.215999999999998,21.787,34.245999999999995,50.26799999999999,134.517
MAC000691,2012,10,29.399999999999995,24.757,33.315999999999995,52.71499999999999,140.188
MAC000691,2012,11,28.203999999999997,27.526999999999997,34.833,56.138999999999974,146.70299999999997
MAC000691,2012,12,33.150999999999996,28.169999999999998,37.513999999999996,56.10799999999999,154.94299999999998
MAC000691,2013,1,26.238,32.663999999999994,38.20099999999999,58.15,155.253
MAC000691,2013,2,27.784999999999997,26.515,35.077,54.52599999999999,143.90299999999996
MAC000691,2013,3,31.211,26.955,35.596,55.48799999999999,149.25
MAC000691,2013,4,15.855999999999996,18.648999999999997,25.359999999999996,29.507000000000005,89.372
MAC000691,2013,5,16.483999999999995,16.514999999999997,26.443999999999992,30.682000000000013,90.125
MAC000691,2013,6,19.253999999999994,21.737999999999996,27.158999999999995,35.149,103.29999999999998
MAC000691,2013,7,22.958,21.982999999999997,30.954999999999995,41.605999999999995,117.502
MAC000691,2013,8,22.074,19.758999999999997,28.044,40.390999999999984,110.26799999999999
MAC000691,2013,9,15.612999999999998,22.566,27.751999999999995,33.58300000000001,99.51400000000001
MAC000691,2013,10,15.328999999999997,22.842999999999996,25.841999999999995,31.127000000000013,95.141
MAC000691,2013,11,17.243999999999996,23.140999999999995,33.004999999999995,41.635,115.02499999999999
MAC000691,2013,12,18.325999999999997,24.741999999999997,33.927,44.717999999999996,121.713
MAC000691,2014,1,20.186999999999998,30.778,39.745,53.564,144.274
MAC000691,2014,2,17.961,25.397,31.599999999999998,46.671,121.62899999999999
MAC000699,2012,4,39.532999999999994,24.11,22.217,51.106,136.96599999999998
MAC000699,2012,5,89.724,55.692,46.114,125.78899999999999,317.31899999999996
MAC000699,2012,6,78.698,46.506,39.434,93.089,257.727
MAC000699,2012,7,63.732,43.275,34.736999999999995,71.755,213.499
MAC000699,2012,8,66.518,47.117999999999995,32.547999999999995,66.83200000000002,213.01600000000002
MAC000699,2012,9,76.639,45.211999999999996,36.672,77.10900000000001,235.632
MAC000699,2012,10,91.301,48.522,50.369,72.61299999999997,262.80499999999995
MAC000699,2012,11,42.885,39.311,40.718999999999994,42.33300000000001,165.248
MAC000699,2012,12,43.047,56.971999999999994,71.475,50.72899999999999,222.22299999999998
MAC000699,2013,1,55.503,40.795000099999996,49.64,50.243,196.18100009999998
MAC000699,2013,2,49.604,44.623,47.585,35.868,177.68
MAC000699,2013,3,49.708999999999996,50.690999999999995,56.539,43.931000000000004,200.87
MAC000699,2013,4,57.001999999999995,41.157,41.590999999999994,39.30100000000001,179.051
MAC000699,2013,5,49.146,33.992999999999995,30.403,38.631000000000014,152.173
MAC000699,2013,6,49.871,36.556,31.153,36.08099999999999,153.661
MAC000699,2013,7,34.980999999999995,28.872999999999998,28.619999999999997,45.066999999999986,137.541
